
2023-04-17 11:10:00,21.1,40.7,1027.6,0,0,0.5,21.12,0.019,20.86,NAN,0,0,22.34,11.85
2023-04-17 11:20:00,21.3,41.1,1027.5,0.614,328.1,0.7,21.13,0.016,20.87,0.351,0,0,22.41,11.81
2023-04-17 11:30:00,21.4,41.4,1027.5,0.048,180.1,0.7,21.14,0.019,20.84,0.352,0,0,22.44,11.8
2023-04-17 11:40:00,21.4,41.1,1027.6,0,0,0.7,21.15,0.019,20.81,0.351,0,0,22.45,11.81
2023-04-17 11:50:00,21.4,39,1027.6,0,0,0.7,21.15,0.019,20.79,0.351,0,0,22.44,11.84
2023-04-17 12:00:00,21.4,38.3,1027.7,0,0,0.7,21.15,0.018,20.77,0.352,0,0,22.43,11.81
2023-04-17 13:00:00,21.3,38.8,1027.9,0,0,0.7,21.12,0.018,20.65,0.352,0,0,22.29,11.83
2023-04-29 13:40:00,4.1,36.9,1017.8,0,0,NAN,NAN,NAN,NAN,1.734,0,0,15.44,12.84
2023-04-29 13:50:00,4.4,35.8,1017.8,1.754,292.7,NAN,NAN,NAN,NAN,1.733,0,0,18.79,12.97
2023-04-29 14:00:00,4.6,36.6,1017.6,1.621,284.6,NAN,NAN,NAN,NAN,1.74,0,0,18.68,12.99
2023-04-29 18:30:00,8,30.4,1015.1,0,0,0.5,7.85,-0.014,13.78,2.313,0,0,13.23,12.99
2023-04-29 18:40:00,8.2,28.1,1015,0.925,123.7,0.1,7.85,-0.015,14.03,1.716,0,0,13.4,12.97
2023-04-29 18:50:00,8.2,31,1014.9,1.727,117,0.4,7.83,-0.014,13.95,1.719,0,0,12.78,12.97
2023-04-29 19:00:00,8.3,30,1014.8,2.061,99.4,0.5,7.73,-0.015,14.01,1.724,0,0,11.81,12.94
2023-05-03 16:40:00,5.6,62.9,1014.1,0,0,-0.013,5.27,0.2,6.24,1.709,0,0,7.293,13
2023-05-03 16:50:00,6.2,57.8,1014,0,0,-0.015,5.11,0.1,6.12,1.697,0,0,7.265,12.96
2023-05-03 17:00:00,6.5,57.9,1014.2,0,0,-0.012,5.01,0,6.01,1.703,0,0,7.426,12.91
2023-05-03 18:10:00,6.5,55.6,1014.2,0,0,NAN,NAN,NAN,NAN,NAN,0,0,7.108,12.85
