
2023-04-17 08:10:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.64,11.82
2023-04-17 08:20:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.64,11.82
2023-04-17 08:30:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.62,11.82
2023-04-17 08:40:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.58,11.82
2023-04-17 08:50:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.54,11.82
2023-04-17 09:00:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.5,11.82
2023-04-17 09:10:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.49,11.82
2023-04-17 09:20:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.47,11.82
2023-04-17 09:30:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.44,11.82
2023-04-17 09:40:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.42,11.82
2023-04-17 09:50:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.39,11.82
2023-04-17 10:00:00,NAN,NAN,NAN,0,0,NAN,NAN,NAN,NAN,NAN,NAN,NAN,22.37,11.82
2023-05-01 18:20:00,5.2,38.4,1008,0,0,0.07,0.29,3.6,1.02,1.679,0,0,14.44,13.6
2023-05-01 18:30:00,5.1,39.1,1007.9,2.867,25.76,0.07,0.41,3.7,1.31,1.674,0,0,15.61,13.58
2023-05-01 18:40:00,5.1,36.5,1008,3.326,32.79,0.068,0.49,3.6,1.35,1.68,0,0,14.17,13.55
2023-05-01 18:50:00,5.4,36.4,1008,2.666,24.62,0.068,0.65,3.7,1.57,1.677,0,0,11.31,13.52
2023-05-01 19:00:00,5.5,42.3,1008,3.057,40.37,0.065,0.72,3.5,1.55,1.639,0,0,10.04,13.5
2023-06-10 13:50:00,10.4,55.6,987.2,0,0,0.025,10.17,1.8,10.2,1.659,26,0,11.19,12.66
2023-06-10 14:00:00,10.9,51.7,987.2,7.676,156.9,0.023,10.39,1.6,10.4,1.658,26,0,11.09,12.68
2023-06-10 14:10:00,10.8,51.7,987.2,4.879,132.5,0.021,10.56,1.6,10.56,1.661,26,0,11.03,12.68
2023-06-10 14:20:00,10.5,52.9,987.2,4.89,141.7,0.021,10.45,1.5,10.46,1.66,26,0,10.95,12.69
2023-06-10 14:30:00,10.4,53.5,987.3,5.959,158.3,0.023,10.2,1.5,10.25,1.663,26,0,10.87,12.7
2023-06-10 14:40:00,10.4,54.2,986.9,5.07,149.7,0.02,10.19,1.5,10.21,1.661,26,0,10.79,12.69
2023-06-10 14:50:00,10.5,52,986.8,5.352,107.6,0.02,10.18,1.5,10.2,1.662,26,0,10.73,12.7
2023-06-10 15:00:00,10.2,54.8,986.6,3.459,133.4,0.022,10.33,1.4,10.35,1.663,26,0,10.67,12.71
2023-06-10 15:10:00,10.6,52.3,986.2,5.044,58.63,0.021,10.64,1.4,10.64,1.661,26,0,10.68,12.73
2023-06-10 15:20:00,11.2,51.9,986.2,5.919,113.7,0.023,11.43,1.7,11.44,1.66,26,0,10.81,12.77
2023-06-10 15:30:00,11.3,51.9,986.2,6.453,117.2,0.025,11.79,1.8,11.83,1.659,26,0,11.06,12.78
2023-06-10 15:40:00,11,53.6,986.4,6.352,139,0.021,11.81,1.5,11.89,1.661,26,0,11.27,12.83
2023-06-10 15:50:00,12.7,50.8,986.6,7.24,150.6,0.023,13.24,1.4,13.37,NAN,26,0,11.55,12.84
2023-06-10 16:00:00,12.7,42.8,986.7,8.74,165,0.021,14.3,1.6,14.57,1.655,26,0,12.09,12.86
2023-06-10 16:10:00,12.8,43.2,986.8,8.75,173.5,0.022,14.2,1.4,14.5,NAN,26,0,12.57,12.84
2023-06-10 16:20:00,12.4,44.8,986.9,6.256,155.6,0.021,13.51,1.7,13.6,1.656,26,0,12.79,12.81
2023-06-10 16:30:00,12.1,47.7,987,5.318,154.1,0.021,12.98,1.6,13.03,1.657,26,0,12.79,12.8
2023-06-10 16:40:00,12,48.1,987.2,5.829,174.6,0.022,12.29,1.6,12.32,1.659,26,0,12.66,12.78
2023-06-10 16:50:00,11.6,49.8,986.9,5.296,151,0.022,11.72,1.4,11.76,1.66,26,0,12.44,12.78
2023-06-10 17:00:00,11.4,49.1,987.1,5.22,154.8,0.023,11.33,1.7,11.35,1.661,26,0,12.2,12.76
2023-06-10 17:10:00,11,53.9,987.1,4.333,192.9,0.021,10.94,1.3,10.96,1.66,26,0,11.9,12.75
2023-06-10 17:20:00,10.6,59.9,987.3,3.703,218.9,0.021,10.63,1.6,10.67,1.661,26,0,11.59,12.75
2023-06-10 17:30:00,10.9,53.5,987.3,2.686,214.6,0.023,10.62,1.5,10.64,1.66,26,0,11.3,12.72
2023-06-10 17:40:00,10.4,54.8,987.5,2.034,148.8,0.02,10.31,1.4,10.31,1.663,26,0,11.04,12.74
2023-06-10 17:50:00,10.2,54.7,987.7,4.21,164.7,0.023,9.979998,1.6,10.01,1.663,26,0,10.78,12.73
2023-06-10 18:00:00,9.7,54.3,987.5,4.808,194.4,0.023,9.67,1.3,9.72,1.665,26,0,10.51,12.72
2023-06-10 18:10:00,9.8,54.4,987.4,4.23,135,0.023,9.42,1.4,9.45,1.661,26,0,10.25,12.72
2023-06-10 18:20:00,10.3,50.6,987.5,4.159,132,0.022,9.53,1.4,9.560002,1.662,26,0,10.09,12.72
2023-06-10 18:30:00,10,50.3,987.6,4.812,174.4,0.021,9.520002,1.6,9.560002,1.666,26,0,10.03,12.72
2023-06-10 18:40:00,10.7,46.7,987.5,5.487,168,0.023,9.560002,1.6,9.58,1.662,26,0,9.95,12.71
2023-06-10 18:50:00,10.1,49.1,987.8,6.145,157.8,0.021,9.58,1.5,9.62,1.663,26,0,9.95,12.71
