Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 04/10/2011
TIME       : 01:20:13
FILENAME   : D:\Diver Office\CSV\kangerlussuaqbaro1_111004012013_33065.CSV
CREATED BY : SWS Diver-Office 3.0.90.7
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=3
  Status                  =Started =0
  Serial number           =BB01-33065  210.
  Instrument number       =33065               
                          =0
  Location                =kangerlussuaqbaro1
  Sample period           =M10
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =150.0     cm
  Master level            =0         cm
  Altitude                =11        m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Series settings]
  Serial number           =BB01-33065  210.
  Instrument number       =33065               
  Location                =kangerlussuaqbaro1
  Sample period           =00 00:10:00 0
  Sample method           =T   
  Start date / time       =00:00:12 09-05-11
  End date / time         =00:00:20 03-10-11
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =150.0     cm
  Master level            =0         cm
  Altitude                =11        m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Data]
21217
Date/time;Pressure[cm];Temperature[°C]
2011-05-10 01:50:00;1041.4;0.87
2011-05-10 02:00:00;1041.7;1.00
2011-05-10 02:10:00;1041.4;1.03
2011-05-10 02:20:00;1041.4;1.06
2011-05-10 02:30:00;1041.4;1.06
2011-05-10 02:40:00;1041.4;1.08
2011-05-10 02:50:00;1041.6;1.08
2011-05-10 03:00:00;1041.2;1.08
2011-05-10 03:10:00;1041.3;1.02
2011-05-10 03:20:00;1041.5;1.04
2011-05-10 03:30:00;1041.4;1.06
2011-05-10 03:40:00;1041.3;1.07
2011-05-10 03:50:00;1041.2;1.06
2011-05-10 04:00:00;1040.9;1.06
2011-05-10 04:10:00;1041.3;1.04
2011-05-10 04:20:00;1041.0;1.06
2011-05-10 04:30:00;1041.0;1.06
2011-05-10 04:40:00;1040.9;1.11
2011-05-10 04:50:00;1040.8;1.18
2011-05-10 05:00:00;1040.9;1.23
2011-05-10 05:10:00;1040.7;1.23
2011-05-10 05:20:00;1040.6;1.26
2011-05-10 05:30:00;1040.4;1.30
2011-05-10 05:40:00;1040.3;1.34
2011-05-10 05:50:00;1040.1;1.46
2011-05-10 06:00:00;1040.1;1.53
2011-05-10 06:10:00;1040.1;1.56
2011-05-10 06:20:00;1039.8;1.60
2011-05-10 06:30:00;1040.0;1.74
2011-05-10 06:40:00;1039.8;1.78
2011-05-10 06:50:00;1040.0;1.83
2011-05-10 07:00:00;1039.7;1.93
2011-05-10 07:10:00;1039.6;1.97
2011-05-10 07:20:00;1039.6;1.96
2011-05-10 07:30:00;1039.5;1.98
2011-05-10 07:40:00;1039.3;1.98
2011-05-10 07:50:00;1039.4;2.01
2011-05-10 08:00:00;1039.0;2.04
2011-05-10 08:10:00;1039.1;2.03
2011-05-10 08:20:00;1038.9;2.06
2011-05-10 08:30:00;1039.1;2.13
2011-05-10 08:40:00;1038.9;2.14
2011-05-10 08:50:00;1038.9;2.16
2011-05-10 09:00:00;1038.7;2.28
2011-05-10 09:10:00;1038.7;2.42
2011-05-10 09:20:00;1038.5;2.46
2011-05-10 09:30:00;1038.6;2.56
2011-05-10 09:40:00;1038.4;2.66
2011-05-10 09:50:00;1038.1;2.87
2011-05-10 10:00:00;1038.0;3.07
2011-05-10 10:10:00;1038.2;3.21
2011-05-10 10:20:00;1038.0;3.36
2011-05-10 10:30:00;1037.7;3.54
2011-05-10 10:40:00;1037.7;3.66
2011-05-10 10:50:00;1037.5;3.79
2011-05-10 11:00:00;1037.5;3.94
2011-05-10 11:10:00;1037.6;4.05
2011-05-10 11:20:00;1037.4;4.10
2011-05-10 11:30:00;1037.1;4.12
2011-05-10 11:40:00;1037.2;4.27
2011-05-10 11:50:00;1037.1;4.53
2011-05-10 12:00:00;1037.0;4.68
2011-05-10 12:10:00;1036.4;4.76
2011-05-10 12:20:00;1036.4;4.78
2011-05-10 12:30:00;1036.5;4.88
2011-05-10 12:40:00;1036.2;4.90
2011-05-10 12:50:00;1036.2;4.92
2011-05-10 13:00:00;1036.0;4.85
2011-05-10 13:10:00;1036.1;4.97
2011-05-10 13:20:00;1035.7;5.11
2011-05-10 13:30:00;1035.9;5.10
2011-05-10 13:40:00;1035.8;5.08
2011-05-10 13:50:00;1035.8;5.11
2011-05-10 14:00:00;1035.6;5.25
2011-05-10 14:10:00;1035.9;5.37
2011-05-10 14:20:00;1035.8;5.54
2011-05-10 14:30:00;1035.6;5.59
2011-05-10 14:40:00;1035.6;5.42
2011-05-10 14:50:00;1035.7;5.19
2011-05-10 15:00:00;1035.8;5.04
2011-05-10 15:10:00;1035.3;4.95
2011-05-10 15:20:00;1035.6;5.14
2011-05-10 15:30:00;1035.7;5.76
2011-05-10 15:40:00;1035.8;6.15
2011-05-10 15:50:00;1035.8;6.18
2011-05-10 16:00:00;1035.8;6.33
2011-05-10 16:10:00;1036.0;6.75
2011-05-10 16:20:00;1036.1;7.04
2011-05-10 16:30:00;1036.1;6.99
2011-05-10 16:40:00;1035.9;6.85
2011-05-10 16:50:00;1035.8;6.77
2011-05-10 17:00:00;1035.8;6.29
2011-05-10 17:10:00;1035.7;5.70
2011-05-10 17:20:00;1035.7;5.13
2011-05-10 17:30:00;1035.6;4.63
2011-05-10 17:40:00;1035.7;4.23
2011-05-10 17:50:00;1035.7;3.98
2011-05-10 18:00:00;1036.0;3.80
2011-05-10 18:10:00;1035.9;3.68
2011-05-10 18:20:00;1036.0;3.68
2011-05-10 18:30:00;1035.9;3.68
2011-05-10 18:40:00;1036.1;3.62
2011-05-10 18:50:00;1036.4;3.53
2011-05-10 19:00:00;1036.4;3.42
2011-05-10 19:10:00;1036.4;3.32
2011-05-10 19:20:00;1036.6;3.20
2011-05-10 19:30:00;1036.6;3.12
2011-05-10 19:40:00;1036.9;3.05
2011-05-10 19:50:00;1037.1;3.02
2011-05-10 20:00:00;1036.9;2.93
2011-05-10 20:10:00;1037.1;2.88
2011-05-10 20:20:00;1037.4;2.74
2011-05-10 20:30:00;1037.4;2.60
2011-05-10 20:40:00;1037.4;2.50
2011-05-10 20:50:00;1037.5;2.40
2011-05-10 21:00:00;1037.8;2.29
2011-05-10 21:10:00;1038.1;2.20
2011-05-10 21:20:00;1038.2;2.06
2011-05-10 21:30:00;1038.3;1.94
2011-05-10 21:40:00;1038.3;1.87
2011-05-10 21:50:00;1038.5;1.70
2011-05-10 22:00:00;1038.5;1.56
2011-05-10 22:10:00;1038.7;1.52
2011-05-10 22:20:00;1038.9;1.38
2011-05-10 22:30:00;1039.3;1.36
2011-05-10 22:40:00;1039.0;1.24
2011-05-10 22:50:00;1039.0;1.22
2011-05-10 23:00:00;1039.0;1.16
2011-05-10 23:10:00;1039.3;1.08
2011-05-10 23:20:00;1039.3;1.03
2011-05-10 23:30:00;1039.4;0.89
2011-05-10 23:40:00;1039.4;0.74
2011-05-10 23:50:00;1039.6;0.64
2011-05-11 00:00:00;1039.6;0.56
2011-05-11 00:10:00;1039.9;0.52
2011-05-11 00:20:00;1039.7;0.40
2011-05-11 00:30:00;1040.0;0.22
2011-05-11 00:40:00;1040.5;0.08
2011-05-11 00:50:00;1040.3;-0.11
2011-05-11 01:00:00;1040.6;-0.14
2011-05-11 01:10:00;1040.6;-0.28
2011-05-11 01:20:00;1040.7;-0.32
2011-05-11 01:30:00;1041.0;-0.43
2011-05-11 01:40:00;1041.1;-0.45
2011-05-11 01:50:00;1041.1;-0.46
2011-05-11 02:00:00;1041.4;-0.48
2011-05-11 02:10:00;1041.3;-0.56
2011-05-11 02:20:00;1041.7;-0.60
2011-05-11 02:30:00;1041.6;-0.73
2011-05-11 02:40:00;1042.0;-0.78
2011-05-11 02:50:00;1042.2;-0.90
2011-05-11 03:00:00;1042.3;-0.92
2011-05-11 03:10:00;1042.4;-1.00
2011-05-11 03:20:00;1042.8;-1.06
2011-05-11 03:30:00;1042.8;-1.08
2011-05-11 03:40:00;1042.7;-1.20
2011-05-11 03:50:00;1043.0;-1.23
2011-05-11 04:00:00;1043.2;-1.28
2011-05-11 04:10:00;1042.9;-1.34
2011-05-11 04:20:00;1043.0;-1.35
2011-05-11 04:30:00;1043.0;-1.36
2011-05-11 04:40:00;1043.3;-1.38
2011-05-11 04:50:00;1043.4;-1.34
2011-05-11 05:00:00;1043.5;-1.33
2011-05-11 05:10:00;1043.7;-1.36
2011-05-11 05:20:00;1043.6;-1.42
2011-05-11 05:30:00;1044.0;-1.42
2011-05-11 05:40:00;1043.9;-1.44
2011-05-11 05:50:00;1044.2;-1.45
2011-05-11 06:00:00;1044.2;-1.46
2011-05-11 06:10:00;1044.2;-1.57
2011-05-11 06:20:00;1044.3;-1.58
2011-05-11 06:30:00;1044.5;-1.56
2011-05-11 06:40:00;1044.6;-1.56
2011-05-11 06:50:00;1044.5;-1.53
2011-05-11 07:00:00;1044.7;-1.43
2011-05-11 07:10:00;1044.8;-1.30
2011-05-11 07:20:00;1045.2;-1.14
2011-05-11 07:30:00;1045.0;-1.10
2011-05-11 07:40:00;1045.0;-1.11
2011-05-11 07:50:00;1044.9;-1.09
2011-05-11 08:00:00;1045.2;-1.04
2011-05-11 08:10:00;1045.1;-0.94
2011-05-11 08:20:00;1045.2;-0.87
2011-05-11 08:30:00;1045.3;-0.75
2011-05-11 08:40:00;1045.5;-0.64
2011-05-11 08:50:00;1045.5;-0.48
2011-05-11 09:00:00;1045.4;-0.38
2011-05-11 09:10:00;1045.3;-0.35
2011-05-11 09:20:00;1045.5;-0.20
2011-05-11 09:30:00;1045.5;-0.13
2011-05-11 09:40:00;1045.7;-0.06
2011-05-11 09:50:00;1045.6;0.05
2011-05-11 10:00:00;1045.8;-0.02
2011-05-11 10:10:00;1045.8;-0.04
2011-05-11 10:20:00;1045.8;-0.03
2011-05-11 10:30:00;1045.6;0.04
2011-05-11 10:40:00;1045.7;0.18
2011-05-11 10:50:00;1045.8;0.33
2011-05-11 11:00:00;1045.7;0.44
2011-05-11 11:10:00;1045.6;0.54
2011-05-11 11:20:00;1045.9;0.61
2011-05-11 11:30:00;1045.7;0.72
2011-05-11 11:40:00;1045.8;0.78
2011-05-11 11:50:00;1045.7;0.84
2011-05-11 12:00:00;1045.9;1.00
2011-05-11 12:10:00;1045.8;1.13
2011-05-11 12:20:00;1045.9;1.19
2011-05-11 12:30:00;1045.9;1.28
2011-05-11 12:40:00;1046.1;1.34
2011-05-11 12:50:00;1045.8;1.38
2011-05-11 13:00:00;1046.0;1.47
2011-05-11 13:10:00;1045.8;1.50
2011-05-11 13:20:00;1045.7;1.53
2011-05-11 13:30:00;1045.6;1.52
2011-05-11 13:40:00;1045.7;1.50
2011-05-11 13:50:00;1045.7;1.50
2011-05-11 14:00:00;1045.8;1.46
2011-05-11 14:10:00;1045.9;1.44
2011-05-11 14:20:00;1045.8;1.40
2011-05-11 14:30:00;1045.4;1.40
2011-05-11 14:40:00;1045.4;1.38
2011-05-11 14:50:00;1045.8;1.38
2011-05-11 15:00:00;1045.7;1.41
2011-05-11 15:10:00;1045.5;1.76
2011-05-11 15:20:00;1045.7;2.20
2011-05-11 15:30:00;1045.8;2.29
2011-05-11 15:40:00;1045.5;2.17
2011-05-11 15:50:00;1045.8;1.84
2011-05-11 16:00:00;1045.6;1.59
2011-05-11 16:10:00;1045.6;1.50
2011-05-11 16:20:00;1045.7;1.37
2011-05-11 16:30:00;1045.7;1.30
2011-05-11 16:40:00;1045.6;1.18
2011-05-11 16:50:00;1046.0;1.04
2011-05-11 17:00:00;1045.7;0.94
2011-05-11 17:10:00;1045.8;0.83
2011-05-11 17:20:00;1045.8;0.75
2011-05-11 17:30:00;1045.9;0.68
2011-05-11 17:40:00;1045.8;0.66
2011-05-11 17:50:00;1045.9;0.66
2011-05-11 18:00:00;1045.9;0.66
2011-05-11 18:10:00;1045.9;0.64
2011-05-11 18:20:00;1046.2;0.56
2011-05-11 18:30:00;1046.0;0.50
2011-05-11 18:40:00;1046.0;0.39
2011-05-11 18:50:00;1046.1;0.34
2011-05-11 19:00:00;1045.7;0.20
2011-05-11 19:10:00;1045.9;0.14
2011-05-11 19:20:00;1045.9;0.00
2011-05-11 19:30:00;1045.8;-0.18
2011-05-11 19:40:00;1046.0;-0.22
2011-05-11 19:50:00;1046.1;-0.36
2011-05-11 20:00:00;1046.0;-0.45
2011-05-11 20:10:00;1046.2;-0.53
2011-05-11 20:20:00;1046.3;-0.58
2011-05-11 20:30:00;1046.3;-0.62
2011-05-11 20:40:00;1046.3;-0.68
2011-05-11 20:50:00;1046.1;-0.70
2011-05-11 21:00:00;1046.0;-0.69
2011-05-11 21:10:00;1046.1;-0.72
2011-05-11 21:20:00;1045.8;-0.76
2011-05-11 21:30:00;1045.9;-0.80
2011-05-11 21:40:00;1045.8;-0.84
2011-05-11 21:50:00;1045.7;-0.84
2011-05-11 22:00:00;1045.8;-0.84
2011-05-11 22:10:00;1045.7;-0.80
2011-05-11 22:20:00;1045.6;-0.74
2011-05-11 22:30:00;1045.6;-0.68
2011-05-11 22:40:00;1045.8;-0.65
2011-05-11 22:50:00;1045.7;-0.65
2011-05-11 23:00:00;1045.6;-0.65
2011-05-11 23:10:00;1045.3;-0.64
2011-05-11 23:20:00;1045.5;-0.68
2011-05-11 23:30:00;1045.5;-0.72
2011-05-11 23:40:00;1045.6;-0.70
2011-05-11 23:50:00;1045.5;-0.74
2011-05-12 00:00:00;1045.3;-0.78
2011-05-12 00:10:00;1045.2;-0.79
2011-05-12 00:20:00;1045.1;-0.81
2011-05-12 00:30:00;1045.2;-0.82
2011-05-12 00:40:00;1045.2;-0.89
2011-05-12 00:50:00;1044.8;-0.92
2011-05-12 01:00:00;1044.9;-0.95
2011-05-12 01:10:00;1044.9;-0.96
2011-05-12 01:20:00;1044.9;-0.97
2011-05-12 01:30:00;1044.9;-1.02
2011-05-12 01:40:00;1044.7;-1.10
2011-05-12 01:50:00;1044.8;-1.13
2011-05-12 02:00:00;1044.6;-1.14
2011-05-12 02:10:00;1044.8;-1.18
2011-05-12 02:20:00;1044.8;-1.29
2011-05-12 02:30:00;1045.0;-1.31
2011-05-12 02:40:00;1044.9;-1.33
2011-05-12 02:50:00;1045.0;-1.38
2011-05-12 03:00:00;1044.5;-1.45
2011-05-12 03:10:00;1044.7;-1.45
2011-05-12 03:20:00;1044.5;-1.46
2011-05-12 03:30:00;1044.7;-1.46
2011-05-12 03:40:00;1044.9;-1.46
2011-05-12 03:50:00;1044.8;-1.48
2011-05-12 04:00:00;1044.8;-1.54
2011-05-12 04:10:00;1044.7;-1.61
2011-05-12 04:20:00;1044.5;-1.61
2011-05-12 04:30:00;1044.5;-1.62
2011-05-12 04:40:00;1044.7;-1.62
2011-05-12 04:50:00;1044.7;-1.66
2011-05-12 05:00:00;1044.4;-1.66
2011-05-12 05:10:00;1044.6;-1.66
2011-05-12 05:20:00;1044.2;-1.62
2011-05-12 05:30:00;1044.2;-1.61
2011-05-12 05:40:00;1044.1;-1.60
2011-05-12 05:50:00;1044.0;-1.58
2011-05-12 06:00:00;1044.0;-1.57
2011-05-12 06:10:00;1043.8;-1.56
2011-05-12 06:20:00;1043.5;-1.53
2011-05-12 06:30:00;1043.8;-1.48
2011-05-12 06:40:00;1043.6;-1.38
2011-05-12 06:50:00;1043.6;-1.35
2011-05-12 07:00:00;1043.6;-1.23
2011-05-12 07:10:00;1043.3;-1.13
2011-05-12 07:20:00;1043.2;-0.96
2011-05-12 07:30:00;1043.1;-0.90
2011-05-12 07:40:00;1043.0;-0.74
2011-05-12 07:50:00;1042.8;-0.60
2011-05-12 08:00:00;1042.9;-0.43
2011-05-12 08:10:00;1042.7;-0.26
2011-05-12 08:20:00;1042.7;0.04
2011-05-12 08:30:00;1042.4;0.21
2011-05-12 08:40:00;1042.5;0.28
2011-05-12 08:50:00;1042.3;0.40
2011-05-12 09:00:00;1042.2;0.48
2011-05-12 09:10:00;1042.2;0.60
2011-05-12 09:20:00;1042.1;0.76
2011-05-12 09:30:00;1041.9;0.92
2011-05-12 09:40:00;1041.8;1.13
2011-05-12 09:50:00;1041.5;1.26
2011-05-12 10:00:00;1041.7;1.35
2011-05-12 10:10:00;1041.4;1.47
2011-05-12 10:20:00;1041.5;1.59
2011-05-12 10:30:00;1041.4;1.65
2011-05-12 10:40:00;1041.5;1.82
2011-05-12 10:50:00;1041.4;1.93
2011-05-12 11:00:00;1041.4;2.05
2011-05-12 11:10:00;1041.4;2.20
2011-05-12 11:20:00;1041.4;2.41
2011-05-12 11:30:00;1041.0;2.50
2011-05-12 11:40:00;1040.8;2.63
2011-05-12 11:50:00;1040.8;2.66
2011-05-12 12:00:00;1040.8;2.72
2011-05-12 12:10:00;1040.5;2.78
2011-05-12 12:20:00;1040.5;2.94
2011-05-12 12:30:00;1040.4;2.96
2011-05-12 12:40:00;1040.2;3.06
2011-05-12 12:50:00;1040.0;3.07
2011-05-12 13:00:00;1039.9;3.08
2011-05-12 13:10:00;1040.0;3.01
2011-05-12 13:20:00;1039.8;3.06
2011-05-12 13:30:00;1039.8;3.21
2011-05-12 13:40:00;1039.9;3.30
2011-05-12 13:50:00;1039.7;3.60
2011-05-12 14:00:00;1039.6;3.60
2011-05-12 14:10:00;1039.5;3.73
2011-05-12 14:20:00;1039.8;4.00
2011-05-12 14:30:00;1039.7;4.20
2011-05-12 14:40:00;1039.6;4.34
2011-05-12 14:50:00;1039.2;4.32
2011-05-12 15:00:00;1039.2;4.19
2011-05-12 15:10:00;1039.1;4.00
2011-05-12 15:20:00;1038.9;3.69
2011-05-12 15:30:00;1038.8;3.37
2011-05-12 15:40:00;1038.5;3.06
2011-05-12 15:50:00;1038.5;2.78
2011-05-12 16:00:00;1038.4;2.60
2011-05-12 16:10:00;1038.1;2.41
2011-05-12 16:20:00;1038.1;2.26
2011-05-12 16:30:00;1038.2;2.10
2011-05-12 16:40:00;1038.4;1.93
2011-05-12 16:50:00;1038.4;1.40
2011-05-12 17:00:00;1038.6;0.88
2011-05-12 17:10:00;1038.2;0.82
2011-05-12 17:20:00;1038.4;0.88
2011-05-12 17:30:00;1038.2;0.91
2011-05-12 17:40:00;1037.9;0.92
2011-05-12 17:50:00;1037.9;0.92
2011-05-12 18:00:00;1037.6;0.91
2011-05-12 18:10:00;1037.8;0.82
2011-05-12 18:20:00;1037.5;0.77
2011-05-12 18:30:00;1037.8;0.72
2011-05-12 18:40:00;1037.5;0.63
2011-05-12 18:50:00;1037.6;0.60
2011-05-12 19:00:00;1037.4;0.51
2011-05-12 19:10:00;1037.6;0.44
2011-05-12 19:20:00;1037.7;0.38
2011-05-12 19:30:00;1037.3;0.27
2011-05-12 19:40:00;1037.2;0.22
2011-05-12 19:50:00;1037.2;0.14
2011-05-12 20:00:00;1037.0;0.10
2011-05-12 20:10:00;1037.2;0.00
2011-05-12 20:20:00;1037.2;-0.06
2011-05-12 20:30:00;1037.2;-0.11
2011-05-12 20:40:00;1037.2;-0.23
2011-05-12 20:50:00;1037.2;-0.26
2011-05-12 21:00:00;1037.2;-0.38
2011-05-12 21:10:00;1036.9;-0.44
2011-05-12 21:20:00;1037.3;-0.47
2011-05-12 21:30:00;1036.9;-0.58
2011-05-12 21:40:00;1037.1;-0.62
2011-05-12 21:50:00;1036.8;-0.73
2011-05-12 22:00:00;1036.7;-0.80
2011-05-12 22:10:00;1036.9;-0.84
2011-05-12 22:20:00;1036.8;-0.94
2011-05-12 22:30:00;1036.7;-0.95
2011-05-12 22:40:00;1036.6;-0.99
2011-05-12 22:50:00;1036.7;-1.06
2011-05-12 23:00:00;1036.4;-1.11
2011-05-12 23:10:00;1036.3;-1.13
2011-05-12 23:20:00;1036.1;-1.14
2011-05-12 23:30:00;1036.0;-1.20
2011-05-12 23:40:00;1036.2;-1.26
2011-05-12 23:50:00;1035.9;-1.29
2011-05-13 00:00:00;1035.9;-1.31
2011-05-13 00:10:00;1036.0;-1.34
2011-05-13 00:20:00;1035.8;-1.39
2011-05-13 00:30:00;1035.5;-1.46
2011-05-13 00:40:00;1035.3;-1.48
2011-05-13 00:50:00;1035.2;-1.50
2011-05-13 01:00:00;1035.1;-1.51
2011-05-13 01:10:00;1034.8;-1.58
2011-05-13 01:20:00;1035.0;-1.60
2011-05-13 01:30:00;1034.7;-1.64
2011-05-13 01:40:00;1034.6;-1.64
2011-05-13 01:50:00;1034.5;-1.64
2011-05-13 02:00:00;1034.6;-1.65
2011-05-13 02:10:00;1034.5;-1.66
2011-05-13 02:20:00;1034.1;-1.72
2011-05-13 02:30:00;1034.1;-1.74
2011-05-13 02:40:00;1034.2;-1.78
2011-05-13 02:50:00;1033.8;-1.78
2011-05-13 03:00:00;1033.8;-1.78
2011-05-13 03:10:00;1033.7;-1.78
2011-05-13 03:20:00;1033.7;-1.77
2011-05-13 03:30:00;1033.2;-1.78
2011-05-13 03:40:00;1033.1;-1.78
2011-05-13 03:50:00;1033.0;-1.77
2011-05-13 04:00:00;1033.1;-1.76
2011-05-13 04:10:00;1033.0;-1.74
2011-05-13 04:20:00;1032.8;-1.74
2011-05-13 04:30:00;1032.6;-1.72
2011-05-13 04:40:00;1032.4;-1.73
2011-05-13 04:50:00;1032.4;-1.73
2011-05-13 05:00:00;1032.1;-1.70
2011-05-13 05:10:00;1031.8;-1.70
2011-05-13 05:20:00;1031.7;-1.68
2011-05-13 05:30:00;1031.7;-1.70
2011-05-13 05:40:00;1031.6;-1.68
2011-05-13 05:50:00;1031.7;-1.70
2011-05-13 06:00:00;1031.5;-1.68
2011-05-13 06:10:00;1031.7;-1.68
2011-05-13 06:20:00;1031.4;-1.68
2011-05-13 06:30:00;1031.2;-1.68
2011-05-13 06:40:00;1031.2;-1.70
2011-05-13 06:50:00;1031.1;-1.70
2011-05-13 07:00:00;1030.7;-1.68
2011-05-13 07:10:00;1030.8;-1.68
2011-05-13 07:20:00;1030.4;-1.68
2011-05-13 07:30:00;1030.5;-1.66
2011-05-13 07:40:00;1030.2;-1.66
2011-05-13 07:50:00;1030.2;-1.65
2011-05-13 08:00:00;1030.3;-1.63
2011-05-13 08:10:00;1030.1;-1.60
2011-05-13 08:20:00;1030.2;-1.56
2011-05-13 08:30:00;1030.1;-1.48
2011-05-13 08:40:00;1029.6;-1.44
2011-05-13 08:50:00;1029.8;-1.35
2011-05-13 09:00:00;1029.5;-1.24
2011-05-13 09:10:00;1029.4;-1.19
2011-05-13 09:20:00;1029.5;-1.03
2011-05-13 09:30:00;1029.2;-0.98
2011-05-13 09:40:00;1029.0;-0.86
2011-05-13 09:50:00;1029.0;-0.80
