
2022-09-26 16:40:00,3.4,88.2,999,1000,286.1,209.4,223.2,0,6.032,108,0,4.975,11.97
2022-09-26 16:50:00,3.1,87,999,1000,284.1,209.4,221.7,8.62,6.039,108,0,4.416,11.97
2022-09-26 17:00:00,2.7,89.5,999,1000,286,208.7,221.8,8.75,6.038,108,0,4.092,11.97
2022-09-26 17:10:00,2.8,90.2,999,1000,286.9,214.1,224.9,8.85,6.04,108,0,3.953,11.97
2022-09-26 17:20:00,2.6,90.6,999,1000,289.1,213.3,225.6,8.81,6.04,108,0,3.993,11.98
2022-09-26 17:30:00,2.8,91.9,1000,1000,290.6,210.2,222.5,8.84,6.04,108,0,3.969,11.98
2022-09-26 17:40:00,2.6,92.9,1000,1000,289.1,211.7,224.1,8.69,6.04,108,0,3.854,11.97
2022-09-26 17:50:00,2.9,94.7,1000,1000,290.8,213.3,226.4,8.73,6.035,108,0,3.752,11.98
2022-09-26 18:00:00,3.3,95.6,1000,1000,289.8,214.1,227.1,8.84,6.034,108,0,3.739,11.97
2022-09-26 18:10:00,3.3,95.9,1000,1000,291.3,216.3,228.6,8.82,6.031,108,0,3.803,11.98
2022-09-26 18:20:00,2.9,95.1,1000,1000,294.3,218.6,230.9,0,6.037,108,0,3.839,11.97
2022-09-26 18:30:00,2.9,95.9,1000,1000,294.6,217.8,230.2,8.75,6.035,108,0,3.819,11.97
2022-09-26 18:40:00,3.3,96.8,1000,1000,292.9,216.3,228.6,8.74,6.034,108,0,3.812,11.97
2022-09-26 18:50:00,3.2,96.9,1000,1000,295.8,218.7,231,8.74,6.034,108,0,3.84,11.97
2022-09-26 19:00:00,3.3,96.7,1000,1000,294.3,220.9,233.3,8.91,6.033,108,0,3.872,11.97
2022-09-26 19:10:00,3.3,96.7,1000,1000,295.2,219.4,231,8.71,6.033,108,0,3.936,11.97
2022-09-26 19:20:00,3.5,96.9,1000,1000,296.8,223.1,234.8,8.84,6.03,108,0,3.973,11.97
2022-09-26 19:30:00,3.4,96.8,1000,1000,299.7,223.9,235.6,8.67,6.032,108,0,3.999,11.97
2022-09-26 19:40:00,3.5,96.7,1000,1000,299.1,220.9,233.3,8.66,6.026,108,0,4,11.97
2022-09-26 19:50:00,3.5,94.9,1000,1000,297.6,226.9,238.7,8.83,6.024,108,0,4.018,11.96
2022-09-26 20:00:00,3.6,95.6,1000,1000,298.2,223.9,236.4,8.79,6.028,108,0,4.019,11.96
2022-09-26 20:10:00,3.7,96,1000,1001,298.1,222.4,234.8,0,6.027,108,0,4.065,11.96
2022-09-26 20:20:00,3.5,96,1000,1001,299.1,223.9,236.3,8.72,6.032,108,0,4.081,11.96
2022-09-26 20:30:00,3.6,97.3,1000,1001,300.5,226.9,238.7,0,6.029,108,0,4.055,11.96
2022-09-26 20:40:00,3.7,98,1000,1001,301.5,227.7,240.3,0,6.029,108,0,4.049,11.96
2022-09-26 20:50:00,3.7,98.4,1001,1001,300.6,225.5,237.9,8.75,6.026,108,0,4.068,11.96
2022-09-26 21:00:00,3.8,98.7,1000,1001,301.2,229.1,240.9,8.54,6.026,108,0,4.096,11.96
2022-09-26 21:10:00,3.8,98.4,1001,1001,302.7,226.9,239.4,8.79,6.027,108,0,4.163,11.96
2022-09-26 21:20:00,3.8,98.6,1000,1001,303.5,227.7,240.2,8.77,6.027,108,0,4.184,11.96
2022-09-26 21:30:00,4,98.7,1000,1001,305,226.9,240,0,6.026,108,0,4.194,11.96
2022-09-26 21:40:00,4.1,98.3,1001,1001,305.3,229.9,242.5,8.75,6.025,108,0,4.231,11.96
2022-09-26 21:50:00,4,98.5,1001,1001,305.8,231.5,243.2,8.65,6.026,108,0,4.267,11.96
2022-09-26 22:00:00,4.2,99,1001,1001,306.7,231.5,244,8.87,6.024,108,0,4.292,11.96
2022-09-26 22:10:00,4.5,98.7,1001,1001,307.3,233.1,245.4,8.75,6.023,108,0,4.38,11.96
2022-09-26 22:20:00,4.2,98.3,1001,1001,307.2,232.3,244.6,8.67,6.024,108,0,4.445,11.96
2022-09-26 22:30:00,4.1,99,1001,1001,309,234.7,246.3,8.63,6.023,108,0,4.474,11.96
2022-09-26 22:40:00,4.7,98.9,1001,1001,309.8,234.7,246.9,8.75,6.022,108,0,4.506,11.96
2022-09-26 22:50:00,5,98.4,1001,1001,310.3,235.5,247,8.59,6.017,108,0,4.571,11.95
2022-09-26 23:00:00,4.3,97.9,1001,1001,308.9,234.7,246.8,0,6.025,108,0,4.634,11.96
2022-09-26 23:10:00,4.6,98.2,1001,1001,309.8,234.7,246.8,8.55,6.02,108,0,4.682,11.96
2022-09-26 23:20:00,5,97.8,1001,1001,310.6,235.4,246.9,8.65,6.016,108,0,4.754,11.96
2022-09-26 23:30:00,5.2,97.6,1001,1001,309.5,235.5,247.9,8.72,6.014,108,0,4.853,11.96
2022-09-26 23:40:00,5.1,97.7,1001,1002,309.5,236.2,247.7,8.59,6.012,108,0,4.982,11.96
2022-09-26 23:50:00,5.2,96.9,1001,1001,310.6,237.8,250.2,8.6,6.015,108,0,5.11,11.96
2022-09-27 00:00:00,5.6,97.9,1001,1001,311.9,237.9,249.4,8.55,6.011,108,0,5.193,11.95
2022-09-27 00:10:00,5.3,97.3,1001,1001,311.9,239.4,251,8.65,6.012,108,0,5.275,11.96
2022-09-27 00:20:00,5.2,98.2,1001,1001,313.7,239.4,251.8,8.65,6.012,108,0,5.285,11.96
2022-09-27 00:30:00,5.3,98.4,1001,1001,313.4,240.8,252.3,8.59,6.011,108,0,5.26,11.96
2022-09-27 00:40:00,5.1,97.9,1001,1001,313.6,241.6,253.1,8.63,6.018,108,0,5.252,11.96
2022-09-27 00:50:00,5,98.8,1001,1001,314.1,238.6,251,0,6.017,108,0,5.226,11.95
2022-09-27 01:00:00,5.3,98.7,1001,1001,314.2,239.3,250.8,0,6.015,108,0,5.199,11.95
2022-09-27 01:10:00,5.4,98.2,1001,1001,312.8,238.6,250.8,8.64,6.014,108,0,5.291,11.95
2022-09-27 01:20:00,5.6,97.7,1001,1001,314.9,238.5,251.5,0,6.012,108,0,5.355,11.96
2022-09-27 01:30:00,5.6,97.2,1001,1001,313.4,240.9,252.3,8.46,6.013,108,0,5.438,11.95
2022-09-27 01:40:00,5.9,97.1,1001,1001,316.4,242.3,253.8,8.62,6.011,108,0,5.531,11.95
2022-09-27 01:50:00,5.6,97.7,1001,1001,317.5,240.8,253.1,8.69,6.013,108,0,5.593,11.96
2022-09-27 02:00:00,5.5,97.4,1001,1001,315.1,243.1,253.7,8.62,6.013,108,0,5.626,11.96
2022-09-27 02:20:00,4.7,98.2,1001,1002,317.3,244.7,255.4,8.6,6.029,108,0,5.849,11.95
2022-09-27 02:30:00,4.2,99.3,1001,1002,317.2,243.1,254.6,8.6,6.027,108,0,5.704,11.95
2022-09-27 02:40:00,4.1,99.6,1001,1002,317.5,245.5,256.9,8.73,6.031,108,0,5.503,11.95
