Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 05/10/2010
TIME       : 11:16:51
FILENAME   : D:\Kangdata_okt2010\Divere\raadata\CSV\bro_oevre1_101005111651_B4392.CSV
CREATED BY : SWS Diver-Office 3.0.90.7
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =Cera-Diver=16
  Status                  =Started =0
  Serial number           =.N00-B4392  216.
  Instrument number       =                    
                          =0
  Location                =bro_oevre1
  Sample period           =M05
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.0     cm
  Range                   =1750.0    cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Series settings]
  Serial number           =.N00-B4392  216.
  Instrument number       =                    
  Location                =bro_oevre1
  Sample period           =00 00:05:00 0
  Sample method           =T   
  Start date / time       =00:00:12 08-05-10
  End date / time         =00:05:06 05-10-10
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.0     cm
  Range                   =1750.0    cm
  Master level            =0         m
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Data]
43130
Date/time;Pressure[cm];Temperature[°C]
2010-05-09 03:25:00;1041.1;6.70
2010-05-09 03:30:00;1041.3;6.98
2010-05-09 03:35:00;1041.3;7.35
2010-05-09 03:40:00;1041.1;7.45
2010-05-09 03:45:00;1041.1;6.67
2010-05-09 03:50:00;1041.1;6.13
2010-05-09 03:55:00;1041.1;6.08
2010-05-09 04:00:00;1041.0;6.39
2010-05-09 04:05:00;1041.1;6.66
2010-05-09 04:10:00;1041.1;6.93
2010-05-09 04:15:00;1041.3;7.26
2010-05-09 04:20:00;1041.1;7.59
2010-05-09 04:25:00;1041.3;7.46
2010-05-09 04:30:00;1041.3;7.38
2010-05-09 04:35:00;1041.1;7.51
2010-05-09 04:40:00;1041.1;7.55
2010-05-09 04:45:00;1041.0;6.85
2010-05-09 04:50:00;1041.1;6.32
2010-05-09 04:55:00;1041.1;6.10
2010-05-09 05:00:00;1041.0;5.93
2010-05-09 05:05:00;1041.0;5.87
2010-05-09 05:10:00;1041.0;6.07
2010-05-09 05:15:00;1041.1;6.86
2010-05-09 05:20:00;1041.1;7.15
2010-05-09 05:25:00;1041.1;7.07
2010-05-09 05:30:00;1041.1;6.29
2010-05-09 05:35:00;1041.0;5.61
2010-05-09 05:40:00;1041.0;5.51
2010-05-09 05:45:00;1041.0;5.86
2010-05-09 05:50:00;1041.0;6.23
2010-05-09 05:55:00;1041.0;6.41
2010-05-09 06:00:00;1040.8;5.87
2010-05-09 06:05:00;1040.8;5.76
2010-05-09 06:10:00;1040.8;5.63
2010-05-09 06:15:00;1040.8;5.30
2010-05-09 06:20:00;1040.6;5.23
2010-05-09 06:25:00;1040.6;5.12
2010-05-09 06:30:00;1040.6;4.98
2010-05-09 06:35:00;1040.4;4.83
2010-05-09 06:40:00;1040.4;4.76
2010-05-09 06:45:00;1040.4;4.78
2010-05-09 06:50:00;1040.3;4.69
2010-05-09 06:55:00;1040.3;4.67
2010-05-09 07:00:00;1040.0;4.65
2010-05-09 07:05:00;1040.0;4.57
2010-05-09 07:10:00;1039.9;4.59
2010-05-09 07:15:00;1039.9;4.66
2010-05-09 07:20:00;1039.9;4.93
2010-05-09 07:25:00;1039.9;5.41
2010-05-09 07:30:00;1039.7;5.77
2010-05-09 07:35:00;1039.9;5.68
2010-05-09 07:40:00;1040.2;6.45
2010-05-09 07:45:00;1040.0;7.01
2010-05-09 07:50:00;1039.7;6.59
2010-05-09 07:55:00;1039.7;6.13
2010-05-09 08:00:00;1039.5;6.32
2010-05-09 08:05:00;1039.7;6.41
2010-05-09 08:10:00;1039.5;6.59
2010-05-09 08:15:00;1039.5;6.34
2010-05-09 08:20:00;1039.3;6.90
2010-05-09 08:25:00;1039.3;7.06
2010-05-09 08:30:00;1039.3;6.50
2010-05-09 08:35:00;1039.3;6.02
2010-05-09 08:40:00;1039.1;6.16
2010-05-09 08:45:00;1038.8;5.85
2010-05-09 08:50:00;1039.1;5.52
2010-05-09 08:55:00;1039.3;5.30
2010-05-09 09:00:00;1039.3;5.18
2010-05-09 09:05:00;1039.2;4.73
2010-05-09 09:10:00;1038.9;4.81
2010-05-09 09:15:00;1038.8;4.94
2010-05-09 09:20:00;1038.8;5.11
2010-05-09 09:25:00;1038.6;5.44
2010-05-09 09:30:00;1038.4;5.06
2010-05-09 09:35:00;1038.3;5.77
2010-05-09 09:40:00;1038.3;7.10
2010-05-09 09:45:00;1038.5;8.93
2010-05-09 09:50:00;1038.5;10.45
2010-05-09 09:55:00;1038.3;10.92
2010-05-09 10:00:00;1038.3;10.31
2010-05-09 10:05:00;1038.3;9.73
2010-05-09 10:10:00;1037.9;10.09
2010-05-09 10:15:00;1038.3;11.25
2010-05-09 10:20:00;1038.1;10.63
2010-05-09 10:25:00;1038.1;11.48
2010-05-09 10:30:00;1038.3;11.99
2010-05-09 10:35:00;1038.3;12.07
2010-05-09 10:40:00;1038.1;12.23
2010-05-09 10:45:00;1038.3;12.57
2010-05-09 10:50:00;1038.2;12.47
2010-05-09 10:55:00;1037.9;12.65
2010-05-09 11:00:00;1037.9;12.74
2010-05-09 11:05:00;1038.1;12.74
2010-05-09 11:10:00;1037.8;12.84
2010-05-09 11:15:00;1037.9;12.94
2010-05-09 11:20:00;1037.9;12.97
2010-05-09 11:25:00;1037.9;12.97
2010-05-09 11:30:00;1037.9;12.96
2010-05-09 11:35:00;1037.5;12.99
2010-05-09 11:40:00;1037.4;12.76
2010-05-09 11:45:00;1037.5;12.45
2010-05-09 11:50:00;1037.4;12.49
2010-05-09 11:55:00;1037.2;12.48
2010-05-09 12:00:00;1037.4;12.49
2010-05-09 12:05:00;1037.2;12.47
2010-05-09 12:10:00;1037.4;12.82
2010-05-09 12:15:00;1037.4;13.17
2010-05-09 12:20:00;1037.2;13.13
2010-05-09 12:25:00;1037.0;12.99
2010-05-09 12:30:00;1037.0;13.28
2010-05-09 12:35:00;1037.0;13.57
2010-05-09 12:40:00;1037.0;13.71
2010-05-09 12:45:00;1036.8;13.84
2010-05-09 12:50:00;1036.8;14.01
2010-05-09 12:55:00;1036.6;14.08
2010-05-09 13:00:00;1036.4;14.25
2010-05-09 13:05:00;1036.7;14.27
2010-05-09 13:10:00;1036.6;14.51
2010-05-09 13:15:00;1036.7;14.50
2010-05-09 13:20:00;1036.7;14.49
2010-05-09 13:25:00;1036.4;14.35
2010-05-09 13:30:00;1036.4;14.49
2010-05-09 13:35:00;1036.4;14.52
2010-05-09 13:40:00;1036.6;14.37
2010-05-09 13:45:00;1036.4;14.52
2010-05-09 13:50:00;1036.3;14.57
2010-05-09 13:55:00;1036.7;14.35
2010-05-09 14:00:00;1036.4;14.29
2010-05-09 14:05:00;1036.4;14.44
2010-05-09 14:10:00;1036.2;14.54
2010-05-09 14:15:00;1036.2;14.04
2010-05-09 14:20:00;1036.6;14.08
2010-05-09 14:25:00;1037.1;13.93
2010-05-09 14:30:00;1036.1;12.81
2010-05-09 14:35:00;1035.9;11.82
2010-05-09 14:40:00;1035.9;10.22
2010-05-09 14:45:00;1036.1;9.28
2010-05-09 14:50:00;1035.9;9.81
2010-05-09 14:55:00;1035.9;9.13
2010-05-09 15:00:00;1035.7;7.32
2010-05-09 15:05:00;1035.8;6.81
2010-05-09 15:10:00;1035.8;6.16
2010-05-09 15:15:00;1035.8;6.11
2010-05-09 15:20:00;1036.1;5.95
2010-05-09 15:25:00;1035.6;5.92
2010-05-09 15:30:00;1035.4;5.87
2010-05-09 15:35:00;1036.1;5.87
2010-05-09 15:40:00;1037.1;5.85
2010-05-09 15:45:00;1036.5;5.88
2010-05-09 15:50:00;1037.2;5.92
2010-05-09 15:55:00;1036.7;5.96
2010-05-09 16:00:00;1037.8;6.04
2010-05-09 16:05:00;1038.8;6.11
2010-05-09 16:10:00;1039.5;6.15
2010-05-09 16:15:00;1040.8;6.19
2010-05-09 16:20:00;1039.9;6.21
2010-05-09 16:25:00;1039.1;6.20
2010-05-09 16:30:00;1041.0;6.22
2010-05-09 16:35:00;1042.8;6.25
2010-05-09 16:40:00;1042.1;6.25
2010-05-09 16:45:00;1043.2;6.25
2010-05-09 16:50:00;1045.4;6.25
2010-05-09 16:55:00;1044.5;6.27
2010-05-09 17:00:00;1044.3;6.30
2010-05-09 17:05:00;1044.3;6.33
2010-05-09 17:10:00;1044.1;6.35
2010-05-09 17:15:00;1046.2;6.37
2010-05-09 17:20:00;1048.2;6.40
2010-05-09 17:25:00;1047.9;6.42
2010-05-09 17:30:00;1049.0;6.45
2010-05-09 17:35:00;1047.3;6.46
2010-05-09 17:40:00;1049.5;6.49
2010-05-09 17:45:00;1050.8;6.51
2010-05-09 17:50:00;1052.1;6.53
2010-05-09 17:55:00;1051.7;6.53
2010-05-09 18:00:00;1053.2;6.54
2010-05-09 18:05:00;1053.2;6.56
2010-05-09 18:10:00;1053.7;6.58
2010-05-09 18:15:00;1054.9;6.58
2010-05-09 18:20:00;1054.0;6.58
2010-05-09 18:25:00;1056.9;6.58
2010-05-09 18:30:00;1055.1;6.58
2010-05-09 18:35:00;1055.6;6.58
2010-05-09 18:40:00;1056.5;6.58
2010-05-09 18:45:00;1056.2;6.60
2010-05-09 18:50:00;1058.6;6.62
2010-05-09 18:55:00;1057.1;6.64
2010-05-09 19:00:00;1059.7;6.65
2010-05-09 19:05:00;1059.3;6.67
2010-05-09 19:10:00;1061.2;6.68
2010-05-09 19:15:00;1061.7;6.69
2010-05-09 19:20:00;1060.3;6.71
2010-05-09 19:25:00;1062.5;6.73
2010-05-09 19:30:00;1063.6;6.76
2010-05-09 19:35:00;1063.4;6.78
2010-05-09 19:40:00;1063.8;6.81
2010-05-09 19:45:00;1063.6;6.84
2010-05-09 19:50:00;1065.6;6.86
2010-05-09 19:55:00;1065.1;6.89
2010-05-09 20:00:00;1068.4;6.89
2010-05-09 20:05:00;1069.4;6.91
2010-05-09 20:10:00;1069.4;6.92
2010-05-09 20:15:00;1070.3;6.92
2010-05-09 20:20:00;1073.2;6.91
2010-05-09 20:25:00;1073.2;6.93
2010-05-09 20:30:00;1074.2;6.93
2010-05-09 20:35:00;1074.6;6.94
2010-05-09 20:40:00;1076.0;6.96
2010-05-09 20:45:00;1077.3;6.96
2010-05-09 20:50:00;1077.0;6.96
2010-05-09 20:55:00;1076.8;6.98
2010-05-09 21:00:00;1080.9;7.02
2010-05-09 21:05:00;1080.3;7.05
2010-05-09 21:10:00;1082.2;7.08
2010-05-09 21:15:00;1084.4;7.11
2010-05-09 21:20:00;1084.2;7.12
2010-05-09 21:25:00;1087.3;7.14
2010-05-09 21:30:00;1087.9;7.15
2010-05-09 21:35:00;1086.4;7.17
2010-05-09 21:40:00;1084.5;7.20
2010-05-09 21:45:00;1088.9;7.21
2010-05-09 21:50:00;1091.3;7.24
2010-05-09 21:55:00;1090.7;7.28
2010-05-09 22:00:00;1091.3;7.32
2010-05-09 22:05:00;1093.1;7.36
2010-05-09 22:10:00;1091.4;7.40
2010-05-09 22:15:00;1094.4;7.43
2010-05-09 22:20:00;1095.2;7.49
2010-05-09 22:25:00;1095.3;7.55
2010-05-09 22:30:00;1097.7;7.58
2010-05-09 22:35:00;1098.5;7.62
2010-05-09 22:40:00;1100.0;7.64
2010-05-09 22:45:00;1100.2;7.69
2010-05-09 22:50:00;1102.7;7.74
2010-05-09 22:55:00;1101.5;7.78
2010-05-09 23:00:00;1102.6;7.82
2010-05-09 23:05:00;1105.2;7.85
2010-05-09 23:10:00;1103.5;7.88
2010-05-09 23:15:00;1104.6;7.91
2010-05-09 23:20:00;1104.6;7.95
2010-05-09 23:25:00;1104.3;7.95
2010-05-09 23:30:00;1105.4;7.99
2010-05-09 23:35:00;1107.9;8.02
2010-05-09 23:40:00;1106.3;8.05
2010-05-09 23:45:00;1107.8;8.08
2010-05-09 23:50:00;1110.2;8.11
2010-05-09 23:55:00;1108.2;8.13
2010-05-10 00:00:00;1112.0;8.14
2010-05-10 00:05:00;1115.6;8.19
2010-05-10 00:10:00;1113.7;8.19
2010-05-10 00:15:00;1115.2;8.21
2010-05-10 00:20:00;1114.3;8.23
2010-05-10 00:25:00;1116.5;8.23
2010-05-10 00:30:00;1114.3;8.22
2010-05-10 00:35:00;1117.8;8.21
2010-05-10 00:40:00;1119.7;8.21
2010-05-10 00:45:00;1122.2;8.20
2010-05-10 00:50:00;1120.8;8.19
2010-05-10 00:55:00;1120.9;8.18
2010-05-10 01:00:00;1122.2;8.19
2010-05-10 01:05:00;1123.6;8.15
2010-05-10 01:10:00;1124.7;8.14
2010-05-10 01:15:00;1122.6;8.12
2010-05-10 01:20:00;1124.3;8.11
2010-05-10 01:25:00;1124.3;8.11
2010-05-10 01:30:00;1124.5;8.14
2010-05-10 01:35:00;1126.1;8.11
2010-05-10 01:40:00;1124.5;8.09
2010-05-10 01:45:00;1129.3;8.09
2010-05-10 01:50:00;1126.7;8.08
2010-05-10 01:55:00;1127.5;8.03
2010-05-10 02:00:00;1129.9;8.01
2010-05-10 02:05:00;1128.6;7.97
2010-05-10 02:10:00;1130.8;7.95
2010-05-10 02:15:00;1131.9;7.91
2010-05-10 02:20:00;1132.3;7.89
2010-05-10 02:25:00;1133.2;7.86
2010-05-10 02:30:00;1133.2;7.83
2010-05-10 02:35:00;1134.3;7.78
2010-05-10 02:40:00;1135.1;7.74
2010-05-10 02:45:00;1135.6;7.67
2010-05-10 02:50:00;1138.6;7.61
2010-05-10 02:55:00;1135.6;7.57
2010-05-10 03:00:00;1138.2;7.50
2010-05-10 03:05:00;1139.0;7.44
2010-05-10 03:10:00;1135.8;7.37
2010-05-10 03:15:00;1139.0;7.27
2010-05-10 03:20:00;1141.2;7.23
2010-05-10 03:25:00;1139.0;7.15
2010-05-10 03:30:00;1139.7;7.07
2010-05-10 03:35:00;1141.8;6.97
2010-05-10 03:40:00;1140.1;6.92
2010-05-10 03:45:00;1141.4;6.83
2010-05-10 03:50:00;1142.1;6.77
2010-05-10 03:55:00;1140.3;6.70
2010-05-10 04:00:00;1143.6;6.60
2010-05-10 04:05:00;1143.4;6.51
2010-05-10 04:10:00;1144.0;6.46
2010-05-10 04:15:00;1141.5;6.34
2010-05-10 04:20:00;1145.7;6.27
2010-05-10 04:25:00;1142.5;6.18
2010-05-10 04:30:00;1142.6;6.13
2010-05-10 04:35:00;1142.3;6.04
2010-05-10 04:40:00;1141.5;5.96
2010-05-10 04:45:00;1144.3;5.84
2010-05-10 04:50:00;1142.6;5.77
2010-05-10 04:55:00;1145.1;5.71
2010-05-10 05:00:00;1146.8;5.64
2010-05-10 05:05:00;1144.7;5.56
2010-05-10 05:10:00;1148.6;5.45
2010-05-10 05:15:00;1146.6;5.37
2010-05-10 05:20:00;1147.1;5.32
2010-05-10 05:25:00;1145.8;5.25
2010-05-10 05:30:00;1148.8;5.16
2010-05-10 05:35:00;1146.9;5.11
2010-05-10 05:40:00;1147.8;5.02
2010-05-10 05:45:00;1146.4;4.93
2010-05-10 05:50:00;1147.7;4.88
2010-05-10 05:55:00;1148.6;4.81
2010-05-10 06:00:00;1146.2;4.76
2010-05-10 06:05:00;1146.3;4.66
2010-05-10 06:10:00;1146.1;4.59
2010-05-10 06:15:00;1146.4;4.54
2010-05-10 06:20:00;1149.2;4.47
2010-05-10 06:25:00;1149.4;4.38
2010-05-10 06:30:00;1147.7;4.34
2010-05-10 06:35:00;1148.9;4.27
2010-05-10 06:40:00;1147.1;4.19
2010-05-10 06:45:00;1148.8;4.10
2010-05-10 06:50:00;1148.8;4.09
2010-05-10 06:55:00;1147.3;4.01
2010-05-10 07:00:00;1144.9;3.95
2010-05-10 07:05:00;1147.3;3.90
2010-05-10 07:10:00;1148.6;3.82
2010-05-10 07:15:00;1149.9;3.77
2010-05-10 07:20:00;1149.2;3.68
2010-05-10 07:25:00;1147.7;3.65
2010-05-10 07:30:00;1148.2;3.60
2010-05-10 07:35:00;1147.7;3.56
2010-05-10 07:40:00;1149.1;3.53
2010-05-10 07:45:00;1148.6;3.46
2010-05-10 07:50:00;1147.8;3.44
2010-05-10 07:55:00;1148.9;3.39
2010-05-10 08:00:00;1148.9;3.36
2010-05-10 08:05:00;1146.1;3.32
2010-05-10 08:10:00;1148.4;3.28
2010-05-10 08:15:00;1148.2;3.25
2010-05-10 08:20:00;1148.0;3.21
2010-05-10 08:25:00;1148.4;3.22
2010-05-10 08:30:00;1148.2;3.15
2010-05-10 08:35:00;1146.7;3.13
2010-05-10 08:40:00;1146.9;3.10
2010-05-10 08:45:00;1147.3;3.06
2010-05-10 08:50:00;1148.8;3.07
2010-05-10 08:55:00;1147.5;3.04
2010-05-10 09:00:00;1148.6;3.03
2010-05-10 09:05:00;1145.4;3.03
2010-05-10 09:10:00;1147.4;3.03
2010-05-10 09:15:00;1148.6;3.03
2010-05-10 09:20:00;1148.2;3.02
2010-05-10 09:25:00;1148.9;3.02
2010-05-10 09:30:00;1148.4;3.01
2010-05-10 09:35:00;1148.6;3.01
2010-05-10 09:40:00;1148.9;3.02
2010-05-10 09:45:00;1149.9;3.03
2010-05-10 09:50:00;1148.4;3.03
2010-05-10 09:55:00;1147.7;3.04
2010-05-10 10:00:00;1150.6;3.05
2010-05-10 10:05:00;1149.9;3.04
2010-05-10 10:10:00;1151.7;3.05
2010-05-10 10:15:00;1150.5;3.07
2010-05-10 10:20:00;1149.9;3.07
2010-05-10 10:25:00;1148.6;3.08
2010-05-10 10:30:00;1148.9;3.09
2010-05-10 10:35:00;1150.2;3.11
2010-05-10 10:40:00;1150.6;3.11
2010-05-10 10:45:00;1150.5;3.13
2010-05-10 10:50:00;1150.4;3.16
2010-05-10 10:55:00;1148.6;3.19
2010-05-10 11:00:00;1150.4;3.20
2010-05-10 11:05:00;1151.5;3.23
2010-05-10 11:10:00;1148.0;3.27
2010-05-10 11:15:00;1151.5;3.27
2010-05-10 11:20:00;1150.6;3.33
2010-05-10 11:25:00;1151.0;3.37
2010-05-10 11:30:00;1154.9;3.41
2010-05-10 11:35:00;1150.2;3.48
2010-05-10 11:40:00;1151.4;3.54
2010-05-10 11:45:00;1156.0;3.58
