Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 05/10/2010
TIME       : 10:39:02
FILENAME   : D:\Kangdata_okt2010\Divere\raadata\CSV\bro_oevre2_101005103902_88034.CSV
CREATED BY : SWS Diver-Office 3.0.90.7
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=13
  Status                  =Started =0
  Serial number           =.N01-88034  312.
  Instrument number       =                    
                          =0
  Location                =bro_oevre2
  Sample period           =M20
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =1000.0    cm
  Master level            =0         CM WC
  Altitude                =4         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =30.000    mS/cm


[Series settings]
  Serial number           =.N01-88034  312.
  Instrument number       =                    
  Location                =bro_oevre2
  Sample period           =00 00:20:00 0
  Sample method           =T   
  Start date / time       =00:00:12 08-05-10
  End date / time         =00:20:05 05-10-10
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =1000.0    cm
  Master level            =0         CM WC
  Altitude                =4         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =30.000    mS/cm


[Data]
10781
Date/time;Pressure[cm];Temperature[°C];1:Conductivity[mS/cm]
2010-06-19 07:20:00;1489.7;1.81;0.008
2010-06-19 07:40:00;1490.0;1.77;0.008
2010-06-19 08:00:00;1488.5;1.74;0.008
2010-06-19 08:20:00;1487.8;1.73;0.008
2010-06-19 08:40:00;1489.2;1.73;0.008
2010-06-19 09:00:00;1486.4;1.73;0.008
2010-06-19 09:20:00;1488.3;1.74;0.008
2010-06-19 09:40:00;1487.1;1.79;0.008
2010-06-19 10:00:00;1488.0;1.83;0.008
2010-06-19 10:20:00;1487.0;1.89;0.008
2010-06-19 10:40:00;1488.5;1.98;0.008
2010-06-19 11:00:00;1487.5;2.04;0.008
2010-06-19 11:20:00;1488.3;2.13;0.008
2010-06-19 11:40:00;1488.7;2.21;0.008
2010-06-19 12:00:00;1487.6;2.28;0.008
2010-06-19 12:20:00;1488.5;2.37;0.008
2010-06-19 12:40:00;1490.0;2.47;0.008
2010-06-19 13:00:00;1492.8;2.52;0.008
2010-06-19 13:20:00;1490.7;2.59;0.008
2010-06-19 13:40:00;1490.9;2.68;0.008
2010-06-19 14:00:00;1491.1;2.80;0.008
2010-06-19 14:20:00;1493.7;2.92;0.008
2010-06-19 14:40:00;1494.0;3.04;0.008
2010-06-19 15:00:00;1493.3;3.18;0.008
2010-06-19 15:20:00;1493.3;3.31;0.008
2010-06-19 15:40:00;1495.7;3.45;0.008
2010-06-19 16:00:00;1499.0;3.61;0.008
2010-06-19 16:20:00;1494.7;3.77;0.009
2010-06-19 16:40:00;1497.1;3.93;0.008
2010-06-19 17:00:00;1499.0;4.06;0.009
2010-06-19 17:20:00;1499.2;4.12;0.009
2010-06-19 17:40:00;1498.8;4.16;0.009
2010-06-19 18:00:00;1503.3;4.25;0.009
2010-06-19 18:20:00;1500.7;4.33;0.009
2010-06-19 18:40:00;1503.8;4.42;0.009
2010-06-19 19:00:00;1503.8;4.42;0.009
2010-06-19 19:20:00;1505.7;4.38;0.009
2010-06-19 19:40:00;1506.2;4.27;0.009
2010-06-19 20:00:00;1506.6;4.26;0.009
2010-06-19 20:20:00;1506.6;4.27;0.009
2010-06-19 20:40:00;1506.9;4.19;0.009
2010-06-19 21:00:00;1508.1;4.10;0.009
2010-06-19 21:20:00;1507.4;4.03;0.009
2010-06-19 21:40:00;1506.4;3.96;0.009
2010-06-19 22:00:00;1509.0;3.87;0.009
2010-06-19 22:20:00;1509.8;3.80;0.008
2010-06-19 22:40:00;1508.6;3.78;0.008
2010-06-19 23:00:00;1508.6;3.65;0.008
2010-06-19 23:20:00;1505.2;3.62;0.008
2010-06-19 23:40:00;1504.5;3.51;0.008
2010-06-20 00:00:00;1507.6;3.42;0.008
2010-06-20 00:20:00;1507.9;3.33;0.008
2010-06-20 00:40:00;1506.7;3.12;0.008
2010-06-20 01:00:00;1505.9;2.91;0.008
2010-06-20 01:20:00;1508.8;2.74;0.008
2010-06-20 01:40:00;1507.6;2.56;0.008
2010-06-20 02:00:00;1504.5;2.45;0.008
2010-06-20 02:20:00;1504.3;2.29;0.008
2010-06-20 02:40:00;1503.8;2.11;0.008
2010-06-20 03:00:00;1506.4;1.95;0.008
2010-06-20 03:20:00;1503.6;1.79;0.008
2010-06-20 03:40:00;1504.3;1.58;0.008
2010-06-20 04:00:00;1502.6;1.42;0.008
2010-06-20 04:20:00;1501.2;1.25;0.008
2010-06-20 04:40:00;1501.4;1.11;0.008
2010-06-20 05:00:00;1500.7;0.98;0.008
2010-06-20 05:20:00;1500.0;0.85;0.008
2010-06-20 05:40:00;1496.9;0.74;0.008
2010-06-20 06:00:00;1496.6;0.65;0.008
2010-06-20 06:20:00;1497.1;0.60;0.008
2010-06-20 06:40:00;1495.4;0.56;0.008
2010-06-20 07:00:00;1492.8;0.55;0.008
2010-06-20 07:20:00;1493.1;0.57;0.008
2010-06-20 07:40:00;1491.6;0.59;0.008
2010-06-20 08:00:00;1490.0;0.63;0.008
2010-06-20 08:20:00;1487.6;0.70;0.008
2010-06-20 08:40:00;1488.8;0.78;0.008
2010-06-20 09:00:00;1487.8;0.88;0.008
2010-06-20 09:20:00;1486.6;0.98;0.008
2010-06-20 09:40:00;1481.8;1.12;0.008
2010-06-20 10:00:00;1480.4;1.29;0.008
2010-06-20 10:20:00;1481.6;1.50;0.008
2010-06-20 10:40:00;1480.6;1.69;0.008
2010-06-20 11:00:00;1479.9;1.91;0.008
2010-06-20 11:20:00;1481.1;2.11;0.008
2010-06-20 11:40:00;1477.0;2.41;0.008
2010-06-20 12:00:00;1480.1;2.60;0.008
2010-06-20 12:20:00;1480.6;2.89;0.008
2010-06-20 12:40:00;1474.1;3.19;0.009
2010-06-20 13:00:00;1479.4;3.46;0.009
2010-06-20 13:20:00;1471.0;3.76;0.009
2010-06-20 13:40:00;1478.4;4.00;0.009
2010-06-20 14:00:00;1481.1;4.28;0.009
2010-06-20 14:20:00;1481.8;4.58;0.009
2010-06-20 14:40:00;1481.1;4.86;0.009
2010-06-20 15:00:00;1482.0;5.11;0.009
2010-06-20 15:20:00;1486.8;5.39;0.009
2010-06-20 15:40:00;1486.3;5.61;0.009
2010-06-20 16:00:00;1488.2;5.78;0.009
2010-06-20 16:20:00;1488.2;6.00;0.010
2010-06-20 16:40:00;1492.5;6.19;0.010
2010-06-20 17:00:00;1491.8;6.36;0.010
2010-06-20 17:20:00;1491.8;6.49;0.010
2010-06-20 17:40:00;1495.2;6.62;0.010
2010-06-20 18:00:00;1498.7;6.72;0.010
2010-06-20 18:20:00;1499.7;6.79;0.010
2010-06-20 18:40:00;1501.4;6.79;0.010
2010-06-20 19:00:00;1501.6;6.73;0.010
2010-06-20 19:20:00;1506.4;6.69;0.010
2010-06-20 19:40:00;1507.1;6.62;0.010
2010-06-20 20:00:00;1508.8;6.65;0.010
2010-06-20 20:20:00;1509.5;6.44;0.010
2010-06-20 20:40:00;1510.2;6.29;0.010
2010-06-20 21:00:00;1511.4;6.05;0.009
2010-06-20 21:20:00;1513.6;5.92;0.009
2010-06-20 21:40:00;1515.3;5.66;0.009
2010-06-20 22:00:00;1515.7;5.49;0.009
2010-06-20 22:20:00;1517.7;5.39;0.009
2010-06-20 22:40:00;1517.2;5.20;0.009
2010-06-20 23:00:00;1516.0;4.84;0.009
2010-06-20 23:20:00;1516.2;4.52;0.009
2010-06-20 23:40:00;1518.6;4.39;0.009
2010-06-21 00:00:00;1517.4;4.18;0.009
2010-06-21 00:20:00;1516.0;3.99;0.009
2010-06-21 00:40:00;1515.5;3.64;0.009
2010-06-21 01:00:00;1511.9;3.28;0.008
2010-06-21 01:20:00;1513.1;3.15;0.008
2010-06-21 01:40:00;1512.6;2.91;0.008
2010-06-21 02:00:00;1511.5;2.65;0.008
2010-06-21 02:20:00;1510.5;2.40;0.008
2010-06-21 02:40:00;1511.7;2.24;0.008
2010-06-21 03:00:00;1508.3;2.01;0.008
2010-06-21 03:20:00;1511.0;1.86;0.008
2010-06-21 03:40:00;1509.3;1.62;0.008
2010-06-21 04:00:00;1508.1;1.46;0.008
2010-06-21 04:20:00;1505.2;1.31;0.008
2010-06-21 04:40:00;1505.5;1.16;0.008
2010-06-21 05:00:00;1500.9;1.04;0.008
2010-06-21 05:20:00;1501.9;0.98;0.008
2010-06-21 05:40:00;1497.6;0.89;0.008
2010-06-21 06:00:00;1496.4;0.80;0.007
2010-06-21 06:20:00;1492.8;0.75;0.007
2010-06-21 06:40:00;1494.0;0.73;0.007
2010-06-21 07:00:00;1490.7;0.72;0.007
2010-06-21 07:20:00;1489.5;0.73;0.007
2010-06-21 07:40:00;1487.1;0.76;0.007
2010-06-21 08:00:00;1484.5;0.79;0.007
2010-06-21 08:20:00;1484.9;0.86;0.007
2010-06-21 08:40:00;1483.7;0.94;0.007
2010-06-21 09:00:00;1484.2;1.05;0.008
2010-06-21 09:20:00;1479.2;1.16;0.008
2010-06-21 09:40:00;1479.4;1.29;0.008
2010-06-21 10:00:00;1477.0;1.44;0.008
2010-06-21 10:20:00;1475.4;1.60;0.008
2010-06-21 10:40:00;1473.0;1.78;0.008
2010-06-21 11:00:00;1473.7;1.96;0.008
2010-06-21 11:20:00;1473.2;2.23;0.008
2010-06-21 11:40:00;1474.1;2.54;0.008
2010-06-21 12:00:00;1473.9;2.74;0.008
2010-06-21 12:20:00;1473.2;2.93;0.008
2010-06-21 12:40:00;1472.9;3.09;0.008
2010-06-21 13:00:00;1472.2;3.37;0.008
2010-06-21 13:20:00;1474.9;3.64;0.008
2010-06-21 13:40:00;1473.6;3.87;0.008
2010-06-21 14:00:00;1474.4;4.11;0.009
2010-06-21 14:20:00;1474.9;4.32;0.009
2010-06-21 14:40:00;1478.2;4.51;0.009
2010-06-21 15:00:00;1475.5;4.70;0.009
2010-06-21 15:20:00;1480.8;4.92;0.009
2010-06-21 15:40:00;1481.3;5.12;0.009
2010-06-21 16:00:00;1484.2;5.25;0.009
2010-06-21 16:20:00;1490.6;5.31;0.009
2010-06-21 16:40:00;1487.3;5.18;0.009
2010-06-21 17:00:00;1493.0;5.30;0.009
2010-06-21 17:20:00;1495.6;5.34;0.009
2010-06-21 17:40:00;1498.0;5.44;0.009
2010-06-21 18:00:00;1503.5;5.65;0.009
2010-06-21 18:20:00;1501.6;5.69;0.009
2010-06-21 18:40:00;1506.6;5.84;0.009
2010-06-21 19:00:00;1511.2;5.97;0.009
2010-06-21 19:20:00;1511.7;5.96;0.009
2010-06-21 19:40:00;1515.5;5.86;0.009
2010-06-21 20:00:00;1516.5;5.60;0.009
2010-06-21 20:20:00;1517.9;5.96;0.009
2010-06-21 20:40:00;1524.4;5.98;0.009
2010-06-21 21:00:00;1524.6;5.67;0.009
2010-06-21 21:20:00;1528.2;5.41;0.009
2010-06-21 21:40:00;1531.1;5.30;0.009
2010-06-21 22:00:00;1534.2;5.15;0.009
2010-06-21 22:20:00;1533.0;4.79;0.009
2010-06-21 22:40:00;1532.5;4.54;0.009
2010-06-21 23:00:00;1534.9;4.35;0.009
2010-06-21 23:20:00;1536.6;4.09;0.008
2010-06-21 23:40:00;1539.7;4.12;0.008
2010-06-22 00:00:00;1540.1;3.78;0.008
2010-06-22 00:20:00;1539.7;3.54;0.008
2010-06-22 00:40:00;1540.6;3.18;0.008
2010-06-22 01:00:00;1541.8;3.07;0.008
2010-06-22 01:20:00;1542.8;2.84;0.008
2010-06-22 01:40:00;1539.9;2.70;0.008
2010-06-22 02:00:00;1542.1;2.56;0.008
2010-06-22 02:20:00;1540.6;2.39;0.008
2010-06-22 02:40:00;1541.1;2.24;0.007
2010-06-22 03:00:00;1540.1;2.09;0.007
2010-06-22 03:20:00;1538.5;1.92;0.007
2010-06-22 03:40:00;1540.1;1.83;0.007
2010-06-22 04:00:00;1538.7;1.68;0.007
2010-06-22 04:20:00;1536.8;1.54;0.007
2010-06-22 04:40:00;1538.0;1.46;0.007
2010-06-22 05:00:00;1534.9;1.42;0.007
2010-06-22 05:20:00;1535.1;1.28;0.007
2010-06-22 05:40:00;1535.8;1.23;0.007
2010-06-22 06:00:00;1533.5;1.15;0.007
2010-06-22 06:20:00;1533.7;1.13;0.007
2010-06-22 06:40:00;1527.7;1.08;0.007
2010-06-22 07:00:00;1530.6;1.08;0.007
2010-06-22 07:20:00;1528.7;1.03;0.007
2010-06-22 07:40:00;1529.6;1.00;0.007
2010-06-22 08:00:00;1526.5;1.01;0.007
2010-06-22 08:20:00;1527.7;1.01;0.007
2010-06-22 08:40:00;1526.0;1.03;0.007
2010-06-22 09:00:00;1525.3;1.05;0.007
2010-06-22 09:20:00;1522.5;1.08;0.007
2010-06-22 09:40:00;1519.1;1.14;0.007
2010-06-22 10:00:00;1522.4;1.19;0.007
2010-06-22 10:20:00;1520.1;1.25;0.007
2010-06-22 10:40:00;1518.8;1.34;0.007
2010-06-22 11:00:00;1519.1;1.41;0.007
2010-06-22 11:20:00;1518.9;1.50;0.007
2010-06-22 11:40:00;1516.0;1.59;0.007
2010-06-22 12:00:00;1516.2;1.69;0.007
2010-06-22 12:20:00;1516.2;1.85;0.007
2010-06-22 12:40:00;1516.7;2.00;0.007
2010-06-22 13:00:00;1510.5;2.13;0.007
2010-06-22 13:20:00;1513.6;2.21;0.007
2010-06-22 13:40:00;1516.5;2.31;0.007
2010-06-22 14:00:00;1515.0;2.47;0.007
2010-06-22 14:20:00;1517.0;2.63;0.008
2010-06-22 14:40:00;1519.4;2.77;0.008
2010-06-22 15:00:00;1519.1;2.91;0.008
2010-06-22 15:20:00;1521.5;3.03;0.008
2010-06-22 15:40:00;1521.5;3.09;0.008
2010-06-22 16:00:00;1523.7;3.11;0.008
2010-06-22 16:20:00;1527.5;3.19;0.008
2010-06-22 16:40:00;1524.9;3.28;0.008
2010-06-22 17:00:00;1530.3;3.41;0.008
2010-06-22 17:20:00;1532.0;3.61;0.008
2010-06-22 17:40:00;1529.9;3.80;0.008
2010-06-22 18:00:00;1536.1;3.93;0.008
2010-06-22 18:20:00;1536.6;4.13;0.008
2010-06-22 18:40:00;1539.2;4.22;0.008
2010-06-22 19:00:00;1540.6;4.33;0.008
2010-06-22 19:20:00;1544.2;4.49;0.008
2010-06-22 19:40:00;1544.2;4.55;0.008
2010-06-22 20:00:00;1547.6;4.65;0.008
2010-06-22 20:20:00;1549.2;4.61;0.008
2010-06-22 20:40:00;1549.7;4.69;0.008
2010-06-22 21:00:00;1551.9;4.56;0.008
2010-06-22 21:20:00;1554.5;4.43;0.008
2010-06-22 21:40:00;1555.0;4.18;0.008
2010-06-22 22:00:00;1555.4;4.20;0.008
2010-06-22 22:20:00;1558.3;4.02;0.008
2010-06-22 22:40:00;1559.2;3.88;0.008
2010-06-22 23:00:00;1559.0;3.86;0.008
2010-06-22 23:20:00;1557.6;3.63;0.008
2010-06-22 23:40:00;1560.2;3.47;0.008
2010-06-23 00:00:00;1561.2;3.42;0.008
2010-06-23 00:20:00;1559.2;3.17;0.008
2010-06-23 00:40:00;1559.2;3.03;0.008
2010-06-23 01:00:00;1560.9;2.90;0.008
2010-06-23 01:20:00;1558.3;2.74;0.008
2010-06-23 01:40:00;1561.9;2.62;0.007
2010-06-23 02:00:00;1557.6;2.53;0.007
2010-06-23 02:20:00;1557.3;2.46;0.008
2010-06-23 02:40:00;1557.8;2.34;0.007
2010-06-23 03:00:00;1555.9;2.15;0.007
2010-06-23 03:20:00;1556.2;2.09;0.007
2010-06-23 03:40:00;1554.0;1.99;0.007
2010-06-23 04:00:00;1551.6;1.94;0.007
2010-06-23 04:20:00;1552.6;1.64;0.007
2010-06-23 04:40:00;1549.5;1.56;0.007
2010-06-23 05:00:00;1545.6;1.45;0.007
2010-06-23 05:20:00;1544.2;1.35;0.007
2010-06-23 05:40:00;1545.4;1.26;0.007
2010-06-23 06:00:00;1544.9;1.20;0.007
2010-06-23 06:20:00;1540.1;1.19;0.007
2010-06-23 06:40:00;1537.0;1.10;0.007
2010-06-23 07:00:00;1537.3;1.07;0.007
2010-06-23 07:20:00;1536.1;1.05;0.007
2010-06-23 07:40:00;1532.7;1.06;0.007
2010-06-23 08:00:00;1531.5;1.07;0.007
2010-06-23 08:20:00;1529.6;1.09;0.007
2010-06-23 08:40:00;1528.7;1.13;0.007
2010-06-23 09:00:00;1519.8;1.18;0.007
2010-06-23 09:20:00;1522.7;1.21;0.007
2010-06-23 09:40:00;1524.4;1.26;0.007
2010-06-23 10:00:00;1523.4;1.28;0.007
2010-06-23 10:20:00;1521.0;1.34;0.007
2010-06-23 10:40:00;1522.5;1.44;0.007
2010-06-23 11:00:00;1517.7;1.56;0.007
2010-06-23 11:20:00;1518.6;1.65;0.007
2010-06-23 11:40:00;1518.8;1.72;0.007
2010-06-23 12:00:00;1516.7;1.77;0.007
2010-06-23 12:20:00;1517.7;1.87;0.007
2010-06-23 12:40:00;1520.5;1.96;0.007
2010-06-23 13:00:00;1520.1;2.10;0.007
2010-06-23 13:20:00;1518.6;2.20;0.008
2010-06-23 13:40:00;1517.9;2.31;0.007
2010-06-23 14:00:00;1519.1;2.43;0.008
2010-06-23 14:20:00;1523.2;2.56;0.008
2010-06-23 14:40:00;1521.5;2.69;0.008
2010-06-23 15:00:00;1523.4;2.78;0.008
2010-06-23 15:20:00;1522.7;2.86;0.008
2010-06-23 15:40:00;1523.9;2.92;0.008
2010-06-23 16:00:00;1526.3;3.03;0.008
2010-06-23 16:20:00;1527.0;3.13;0.008
2010-06-23 16:40:00;1528.4;3.13;0.008
2010-06-23 17:00:00;1527.7;3.15;0.008
2010-06-23 17:20:00;1528.7;3.22;0.008
2010-06-23 17:40:00;1532.0;3.22;0.008
2010-06-23 18:00:00;1533.4;3.21;0.008
2010-06-23 18:20:00;1532.5;3.25;0.008
2010-06-23 18:40:00;1534.4;3.22;0.008
2010-06-23 19:00:00;1533.9;3.16;0.008
2010-06-23 19:20:00;1535.8;3.08;0.008
2010-06-23 19:40:00;1537.0;3.03;0.008
2010-06-23 20:00:00;1536.6;3.02;0.008
2010-06-23 20:20:00;1537.5;3.00;0.008
2010-06-23 20:40:00;1538.2;2.97;0.008
2010-06-23 21:00:00;1539.0;2.99;0.008
2010-06-23 21:20:00;1538.7;2.93;0.008
2010-06-23 21:40:00;1539.7;2.89;0.008
2010-06-23 22:00:00;1539.2;2.75;0.008
2010-06-23 22:20:00;1538.5;2.75;0.008
2010-06-23 22:40:00;1542.3;2.58;0.008
2010-06-23 23:00:00;1538.2;2.54;0.008
2010-06-23 23:20:00;1536.8;2.45;0.008
2010-06-23 23:40:00;1538.7;2.27;0.008
2010-06-24 00:00:00;1536.8;2.23;0.008
2010-06-24 00:20:00;1539.2;2.14;0.008
2010-06-24 00:40:00;1534.2;1.93;0.008
2010-06-24 01:00:00;1534.9;1.83;0.008
2010-06-24 01:20:00;1537.7;1.70;0.007
2010-06-24 01:40:00;1534.4;1.59;0.008
2010-06-24 02:00:00;1532.7;1.42;0.007
2010-06-24 02:20:00;1531.5;1.30;0.007
2010-06-24 02:40:00;1533.2;1.19;0.008
2010-06-24 03:00:00;1528.9;1.10;0.007
2010-06-24 03:20:00;1528.2;0.97;0.007
2010-06-24 03:40:00;1528.0;0.88;0.007
2010-06-24 04:00:00;1524.1;0.77;0.007
2010-06-24 04:20:00;1524.6;0.68;0.007
2010-06-24 04:40:00;1518.2;0.59;0.007
2010-06-24 05:00:00;1518.4;0.51;0.007
2010-06-24 05:20:00;1515.0;0.44;0.007
2010-06-24 05:40:00;1516.2;0.38;0.007
2010-06-24 06:00:00;1513.6;0.35;0.007
2010-06-24 06:20:00;1511.0;0.32;0.007
2010-06-24 06:40:00;1510.3;0.30;0.007
2010-06-24 07:00:00;1508.6;0.29;0.007
2010-06-24 07:20:00;1505.7;0.30;0.007
2010-06-24 07:40:00;1502.9;0.33;0.007
2010-06-24 08:00:00;1502.9;0.38;0.007
2010-06-24 08:20:00;1500.5;0.45;0.007
2010-06-24 08:40:00;1494.7;0.55;0.007
2010-06-24 09:00:00;1498.3;0.67;0.007
2010-06-24 09:20:00;1493.3;0.81;0.007
2010-06-24 09:40:00;1491.6;0.95;0.007
2010-06-24 10:00:00;1495.9;1.14;0.007
2010-06-24 10:20:00;1490.7;1.32;0.008
2010-06-24 10:40:00;1490.9;1.53;0.008
2010-06-24 11:00:00;1484.9;1.75;0.008
2010-06-24 11:20:00;1490.9;1.99;0.008
2010-06-24 11:40:00;1482.5;2.23;0.008
2010-06-24 12:00:00;1486.6;2.51;0.008
2010-06-24 12:20:00;1484.9;2.76;0.008
2010-06-24 12:40:00;1478.9;3.07;0.008
2010-06-24 13:00:00;1481.6;3.33;0.008
2010-06-24 13:20:00;1480.1;3.62;0.008
2010-06-24 13:40:00;1483.4;3.90;0.008
2010-06-24 14:00:00;1483.4;4.18;0.009
2010-06-24 14:20:00;1486.8;4.44;0.009
2010-06-24 14:40:00;1482.2;4.75;0.009
2010-06-24 15:00:00;1484.6;5.05;0.009
2010-06-24 15:20:00;1482.2;5.29;0.009
2010-06-24 15:40:00;1487.5;5.53;0.009
2010-06-24 16:00:00;1488.0;5.62;0.009
2010-06-24 16:20:00;1494.2;5.85;0.009
2010-06-24 16:40:00;1491.8;6.11;0.009
2010-06-24 17:00:00;1496.4;6.31;0.010
2010-06-24 17:20:00;1500.9;6.41;0.010
2010-06-24 17:40:00;1503.3;6.57;0.010
2010-06-24 18:00:00;1503.1;6.60;0.010
2010-06-24 18:20:00;1506.4;6.71;0.010
2010-06-24 18:40:00;1510.0;6.73;0.010
2010-06-24 19:00:00;1510.7;6.76;0.010
2010-06-24 19:20:00;1513.6;6.72;0.010
2010-06-24 19:40:00;1515.5;6.50;0.010
2010-06-24 20:00:00;1521.2;6.46;0.010
2010-06-24 20:20:00;1522.7;6.41;0.010
2010-06-24 20:40:00;1525.8;6.24;0.010
2010-06-24 21:00:00;1528.2;6.11;0.010
2010-06-24 21:20:00;1528.9;5.90;0.009
2010-06-24 21:40:00;1531.1;5.77;0.010
2010-06-24 22:00:00;1533.2;5.43;0.010
2010-06-24 22:20:00;1534.4;5.21;0.009
2010-06-24 22:40:00;1535.1;5.02;0.009
2010-06-24 23:00:00;1536.6;4.72;0.009
2010-06-24 23:20:00;1538.2;4.62;0.009
2010-06-24 23:40:00;1537.0;4.47;0.009
2010-06-25 00:00:00;1536.3;4.16;0.009
2010-06-25 00:20:00;1539.4;4.09;0.009
2010-06-25 00:40:00;1540.9;3.74;0.009
2010-06-25 01:00:00;1539.0;3.64;0.009
2010-06-25 01:20:00;1537.0;3.32;0.008
2010-06-25 01:40:00;1538.2;3.05;0.008
2010-06-25 02:00:00;1534.4;2.94;0.008
2010-06-25 02:20:00;1535.8;2.71;0.008
2010-06-25 02:40:00;1536.3;2.57;0.008
2010-06-25 03:00:00;1538.5;2.41;0.008
2010-06-25 03:20:00;1533.4;2.19;0.008
2010-06-25 03:40:00;1536.1;2.08;0.008
2010-06-25 04:00:00;1535.4;1.90;0.008
2010-06-25 04:20:00;1535.4;1.81;0.008
2010-06-25 04:40:00;1533.7;1.66;0.008
2010-06-25 05:00:00;1534.7;1.58;0.008
2010-06-25 05:20:00;1533.7;1.49;0.008
2010-06-25 05:40:00;1533.2;1.41;0.007
2010-06-25 06:00:00;1533.0;1.35;0.007
2010-06-25 06:20:00;1532.0;1.31;0.007
2010-06-25 06:40:00;1528.9;1.26;0.007
2010-06-25 07:00:00;1530.6;1.23;0.007
2010-06-25 07:20:00;1529.4;1.24;0.007
2010-06-25 07:40:00;1528.7;1.24;0.007
2010-06-25 08:00:00;1530.1;1.28;0.007
2010-06-25 08:20:00;1528.2;1.33;0.007
2010-06-25 08:40:00;1530.8;1.44;0.007
2010-06-25 09:00:00;1531.8;1.55;0.007
2010-06-25 09:20:00;1530.3;1.66;0.007
2010-06-25 09:40:00;1532.5;1.84;0.007
2010-06-25 10:00:00;1533.0;1.97;0.007
2010-06-25 10:20:00;1532.5;2.06;0.007
2010-06-25 10:40:00;1533.2;2.25;0.007
2010-06-25 11:00:00;1533.9;2.47;0.007
2010-06-25 11:20:00;1535.4;2.68;0.007
2010-06-25 11:40:00;1536.3;2.86;0.008
2010-06-25 12:00:00;1539.4;3.03;0.008
2010-06-25 12:20:00;1537.7;3.25;0.007
2010-06-25 12:40:00;1541.8;3.34;0.007
2010-06-25 13:00:00;1542.8;3.45;0.008
2010-06-25 13:20:00;1544.0;3.61;0.008
2010-06-25 13:40:00;1544.5;3.66;0.008
2010-06-25 14:00:00;1547.6;3.87;0.008
2010-06-25 14:20:00;1550.0;4.07;0.008
2010-06-25 14:40:00;1550.7;4.20;0.008
2010-06-25 15:00:00;1553.1;4.32;0.008
2010-06-25 15:20:00;1553.3;4.48;0.008
2010-06-25 15:40:00;1556.6;4.58;0.008
2010-06-25 16:00:00;1560.4;4.64;0.008
2010-06-25 16:20:00;1563.8;4.73;0.008
2010-06-25 16:40:00;1565.2;4.89;0.008
2010-06-25 17:00:00;1565.2;5.06;0.008
2010-06-25 17:20:00;1567.4;5.16;0.008
2010-06-25 17:40:00;1567.4;5.27;0.008
2010-06-25 18:00:00;1567.8;5.31;0.008
2010-06-25 18:20:00;1569.0;5.29;0.008
2010-06-25 18:40:00;1571.4;5.17;0.008
2010-06-25 19:00:00;1572.4;4.97;0.008
2010-06-25 19:20:00;1574.5;4.89;0.008
2010-06-25 19:40:00;1574.3;4.85;0.008
2010-06-25 20:00:00;1574.5;4.73;0.008
2010-06-25 20:20:00;1574.3;4.61;0.008
2010-06-25 20:40:00;1575.2;4.52;0.008
2010-06-25 21:00:00;1574.8;4.31;0.008
2010-06-25 21:20:00;1578.4;4.18;0.008
2010-06-25 21:40:00;1577.9;4.00;0.008
2010-06-25 22:00:00;1577.4;3.83;0.008
2010-06-25 22:20:00;1580.2;3.57;0.008
2010-06-25 22:40:00;1580.5;3.39;0.008
2010-06-25 23:00:00;1579.0;3.20;0.008
2010-06-25 23:20:00;1579.3;3.05;0.007
2010-06-25 23:40:00;1579.0;2.91;0.007
2010-06-26 00:00:00;1576.2;2.67;0.007
2010-06-26 00:20:00;1577.6;2.60;0.007
2010-06-26 00:40:00;1575.9;2.33;0.007
2010-06-26 01:00:00;1577.1;2.19;0.007
2010-06-26 01:20:00;1575.0;1.97;0.007
2010-06-26 01:40:00;1576.2;1.79;0.007
2010-06-26 02:00:00;1576.9;1.68;0.007
2010-06-26 02:20:00;1575.4;1.51;0.007
2010-06-26 02:40:00;1573.8;1.41;0.007
2010-06-26 03:00:00;1572.1;1.26;0.007
2010-06-26 03:20:00;1571.4;1.16;0.007
2010-06-26 03:40:00;1572.6;1.04;0.007
2010-06-26 04:00:00;1572.1;0.91;0.007
2010-06-26 04:20:00;1568.3;0.84;0.007
2010-06-26 04:40:00;1567.6;0.74;0.007
2010-06-26 05:00:00;1567.1;0.65;0.007
2010-06-26 05:20:00;1567.3;0.59;0.007
2010-06-26 05:40:00;1561.6;0.54;0.007
2010-06-26 06:00:00;1562.8;0.49;0.007
2010-06-26 06:20:00;1561.2;0.47;0.007
2010-06-26 06:40:00;1562.3;0.46;0.007
2010-06-26 07:00:00;1560.4;0.46;0.007
2010-06-26 07:20:00;1558.5;0.49;0.007
2010-06-26 07:40:00;1558.5;0.53;0.007
2010-06-26 08:00:00;1556.6;0.58;0.007
