Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 19/01/2015
TIME       : 12:21:11
FILENAME   : D:\Diver Office\CSV\bro_oevre_ctd_150119122111_88034.CSV
CREATED BY : SWS Diver-Office 3.0.90.7
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=13
  Status                  =Started =0
  Serial number           =.N19-88034  312.
  Instrument number       =                    
                          =0
  Location                =bro_oevre_ctd
  Sample period           =M20
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =1000.0    cm
  Master level            =0         CM WC
  Altitude                =10        m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =30.000    mS/cm


[Series settings]
  Serial number           =.N19-88034  312.
  Instrument number       =                    
  Location                =bro_oevre_ctd
  Sample period           =00 00:20:00 0
  Sample method           =T   
  Start date / time       =00:00:00 15-05-14
  End date / time         =00:00:05 23-12-14
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =1000.0    cm
  Master level            =0         CM WC
  Altitude                =10        m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =30.000    mS/cm


[Data]
16000
Date/time;Pressure[cm];Temperature[°C];1:Conductivity[mS/cm]
2014-06-19 04:40:00;1418.5;1.43;0.010
2014-06-19 05:00:00;1414.7;1.30;0.010
2014-06-19 05:20:00;1416.1;1.24;0.010
2014-06-19 05:40:00;1409.2;1.15;0.010
2014-06-19 06:00:00;1411.5;1.07;0.010
2014-06-19 06:20:00;1412.2;1.03;0.008
2014-06-19 06:40:00;1406.2;1.00;0.009
2014-06-19 07:00:00;1410.5;1.01;0.009
2014-06-19 07:20:00;1408.2;0.99;0.009
2014-06-19 07:40:00;1411.2;1.01;0.009
2014-06-19 08:00:00;1408.3;1.03;0.009
2014-06-19 08:20:00;1399.4;1.07;0.009
2014-06-19 08:40:00;1402.2;1.12;0.010
2014-06-19 09:00:00;1406.0;1.16;0.009
2014-06-19 09:20:00;1400.3;1.23;0.010
2014-06-19 09:40:00;1392.5;1.34;0.010
2014-06-19 10:00:00;1398.2;1.45;0.010
2014-06-19 10:20:00;1403.2;1.56;0.010
2014-06-19 10:40:00;1400.7;1.70;0.010
2014-06-19 11:00:00;1397.1;1.86;0.010
2014-06-19 11:20:00;1394.7;2.01;0.010
2014-06-19 11:40:00;1397.3;2.20;0.010
2014-06-19 12:00:00;1396.1;2.40;0.010
2014-06-19 12:20:00;1396.7;2.60;0.010
2014-06-19 12:40:00;1398.9;2.78;0.010
2014-06-19 13:00:00;1393.3;3.00;0.010
2014-06-19 13:20:00;1395.9;3.20;0.011
2014-06-19 13:40:00;1395.9;3.43;0.010
2014-06-19 14:00:00;1393.3;3.70;0.010
2014-06-19 14:20:00;1398.5;3.90;0.010
2014-06-19 14:40:00;1394.3;4.16;0.010
2014-06-19 15:00:00;1399.0;4.38;0.011
2014-06-19 15:20:00;1393.3;4.65;0.011
2014-06-19 15:40:00;1395.8;4.83;0.011
2014-06-19 16:00:00;1393.5;5.05;0.011
2014-06-19 16:20:00;1397.8;5.21;0.011
2014-06-19 16:40:00;1403.1;5.41;0.011
2014-06-19 17:00:00;1403.8;5.58;0.011
2014-06-19 17:20:00;1406.9;5.71;0.011
2014-06-19 17:40:00;1407.1;5.83;0.011
2014-06-19 18:00:00;1403.5;5.98;0.011
2014-06-19 18:20:00;1406.9;6.07;0.010
2014-06-19 18:40:00;1412.6;6.15;0.011
2014-06-19 19:00:00;1409.9;6.20;0.012
2014-06-19 19:20:00;1413.2;6.18;0.011
2014-06-19 19:40:00;1411.8;6.18;0.011
2014-06-19 20:00:00;1415.6;6.17;0.012
2014-06-19 20:20:00;1412.9;6.13;0.012
2014-06-19 20:40:00;1423.3;6.03;0.012
2014-06-19 21:00:00;1420.4;5.86;0.011
2014-06-19 21:20:00;1424.6;5.80;0.011
2014-06-19 21:40:00;1423.4;5.70;0.011
2014-06-19 22:00:00;1418.6;5.43;0.011
2014-06-19 22:20:00;1426.7;5.33;0.011
2014-06-19 22:40:00;1428.4;5.10;0.010
2014-06-19 23:00:00;1428.2;4.86;0.010
2014-06-19 23:20:00;1429.9;4.56;0.010
2014-06-19 23:40:00;1429.5;4.32;0.010
2014-06-20 00:00:00;1427.2;4.06;0.010
2014-06-20 00:20:00;1431.1;3.74;0.010
2014-06-20 00:40:00;1427.6;3.49;0.010
2014-06-20 01:00:00;1430.6;3.19;0.009
2014-06-20 01:20:00;1431.6;2.99;0.010
2014-06-20 01:40:00;1428.0;2.76;0.009
2014-06-20 02:00:00;1427.9;2.54;0.009
2014-06-20 02:20:00;1420.4;2.32;0.009
2014-06-20 02:40:00;1423.0;1.99;0.009
2014-06-20 03:00:00;1423.7;1.83;0.009
2014-06-20 03:20:00;1420.9;1.64;0.009
2014-06-20 03:40:00;1416.6;1.48;0.008
2014-06-20 04:00:00;1419.7;1.32;0.008
2014-06-20 04:20:00;1417.8;1.14;0.008
2014-06-20 04:40:00;1419.9;1.04;0.008
2014-06-20 05:00:00;1408.9;0.92;0.008
2014-06-20 05:20:00;1409.2;0.81;0.008
2014-06-20 05:40:00;1411.1;0.74;0.008
2014-06-20 06:00:00;1407.7;0.66;0.008
2014-06-20 06:20:00;1412.5;0.63;0.008
2014-06-20 06:40:00;1409.4;0.62;0.008
2014-06-20 07:00:00;1404.9;0.60;0.009
2014-06-20 07:20:00;1409.2;0.62;0.009
2014-06-20 07:40:00;1402.9;0.66;0.008
2014-06-20 08:00:00;1396.7;0.72;0.009
2014-06-20 08:20:00;1404.1;0.78;0.008
2014-06-20 08:40:00;1400.8;0.87;0.008
2014-06-20 09:00:00;1399.8;0.99;0.008
2014-06-20 09:20:00;1400.3;1.11;0.009
2014-06-20 09:40:00;1396.2;1.28;0.009
2014-06-20 10:00:00;1397.0;1.45;0.011
2014-06-20 10:20:00;1397.9;1.61;0.010
2014-06-20 10:40:00;1393.1;1.81;0.009
2014-06-20 11:00:00;1394.4;2.04;0.009
2014-06-20 11:20:00;1387.6;2.26;0.009
2014-06-20 11:40:00;1391.3;2.55;0.009
2014-06-20 12:00:00;1395.3;2.81;0.009
2014-06-20 12:20:00;1386.6;3.05;0.009
2014-06-20 12:40:00;1395.4;3.34;0.009
2014-06-20 13:00:00;1393.5;3.59;0.009
2014-06-20 13:20:00;1393.5;3.87;0.010
2014-06-20 13:40:00;1396.4;4.18;0.010
2014-06-20 14:00:00;1396.4;4.48;0.010
2014-06-20 14:20:00;1396.8;4.67;0.010
2014-06-20 14:40:00;1396.4;5.01;0.010
2014-06-20 15:00:00;1393.5;5.27;0.010
2014-06-20 15:20:00;1398.0;5.49;0.010
2014-06-20 15:40:00;1400.4;5.78;0.010
2014-06-20 16:00:00;1400.4;5.96;0.010
2014-06-20 16:20:00;1406.2;6.11;0.011
2014-06-20 16:40:00;1406.4;6.30;0.010
2014-06-20 17:00:00;1407.8;6.44;0.011
2014-06-20 17:20:00;1404.1;6.55;0.011
2014-06-20 17:40:00;1409.6;6.71;0.010
2014-06-20 18:00:00;1415.2;6.69;0.011
2014-06-20 18:20:00;1416.9;6.80;0.010
2014-06-20 18:40:00;1418.6;6.73;0.011
2014-06-20 19:00:00;1418.0;6.69;0.011
2014-06-20 19:20:00;1420.5;6.78;0.011
2014-06-20 19:40:00;1420.5;6.63;0.011
2014-06-20 20:00:00;1419.6;6.46;0.010
2014-06-20 20:20:00;1418.1;6.45;0.010
2014-06-20 20:40:00;1427.7;6.31;0.010
2014-06-20 21:00:00;1424.1;6.10;0.010
2014-06-20 21:20:00;1431.4;6.01;0.010
2014-06-20 21:40:00;1432.4;5.86;0.010
2014-06-20 22:00:00;1431.8;5.60;0.010
2014-06-20 22:20:00;1434.4;5.40;0.010
2014-06-20 22:40:00;1433.9;5.07;0.010
2014-06-20 23:00:00;1436.6;4.76;0.009
2014-06-20 23:20:00;1436.3;4.60;0.009
2014-06-20 23:40:00;1436.3;4.23;0.009
2014-06-21 00:00:00;1430.1;4.05;0.009
2014-06-21 00:20:00;1435.8;3.84;0.009
2014-06-21 00:40:00;1427.6;3.46;0.009
2014-06-21 01:00:00;1432.8;3.28;0.008
2014-06-21 01:20:00;1435.7;2.99;0.009
2014-06-21 01:40:00;1434.9;2.72;0.009
2014-06-21 02:00:00;1435.8;2.55;0.008
2014-06-21 02:20:00;1424.2;2.30;0.008
2014-06-21 02:40:00;1433.8;2.15;0.008
2014-06-21 03:00:00;1432.8;1.99;0.008
2014-06-21 03:20:00;1424.6;1.70;0.008
2014-06-21 03:40:00;1424.7;1.56;0.008
2014-06-21 04:00:00;1428.8;1.45;0.008
2014-06-21 04:20:00;1427.3;1.23;0.008
2014-06-21 04:40:00;1420.4;1.11;0.008
2014-06-21 05:00:00;1423.0;0.97;0.008
2014-06-21 05:20:00;1426.6;0.90;0.008
2014-06-21 05:40:00;1421.6;0.77;0.008
2014-06-21 06:00:00;1415.4;0.67;0.008
2014-06-21 06:20:00;1413.5;0.58;0.008
2014-06-21 06:40:00;1418.0;0.56;0.008
2014-06-21 07:00:00;1414.2;0.53;0.009
2014-06-21 07:20:00;1417.3;0.56;0.008
2014-06-21 07:40:00;1406.5;0.61;0.011
2014-06-21 08:00:00;1409.5;0.68;0.008
2014-06-21 08:20:00;1412.5;0.76;0.008
2014-06-21 08:40:00;1408.8;0.85;0.008
2014-06-21 09:00:00;1408.9;0.96;0.009
2014-06-21 09:20:00;1399.6;1.09;0.009
2014-06-21 09:40:00;1406.3;1.24;0.009
2014-06-21 10:00:00;1397.9;1.41;0.008
2014-06-21 10:20:00;1395.8;1.60;0.008
2014-06-21 10:40:00;1393.4;1.81;0.009
2014-06-21 11:00:00;1398.0;2.04;0.010
2014-06-21 11:20:00;1401.3;2.29;0.011
2014-06-21 11:40:00;1398.8;2.50;0.009
2014-06-21 12:00:00;1393.1;2.81;0.012
2014-06-21 12:20:00;1389.9;3.08;0.009
2014-06-21 12:40:00;1396.6;3.35;0.010
2014-06-21 13:00:00;1394.8;3.64;0.010
2014-06-21 13:20:00;1391.9;3.98;0.009
2014-06-21 13:40:00;1387.5;4.24;0.010
2014-06-21 14:00:00;1387.3;4.53;0.010
2014-06-21 14:20:00;1395.0;4.83;0.010
2014-06-21 14:40:00;1394.9;5.12;0.010
2014-06-21 15:00:00;1394.0;5.37;0.010
2014-06-21 15:20:00;1399.6;5.68;0.010
2014-06-21 15:40:00;1397.8;5.86;0.010
2014-06-21 16:00:00;1402.2;6.18;0.010
2014-06-21 16:20:00;1403.8;6.38;0.010
2014-06-21 16:40:00;1402.7;6.51;0.011
2014-06-21 17:00:00;1410.7;6.63;0.011
2014-06-21 17:20:00;1405.7;6.82;0.010
2014-06-21 17:40:00;1409.9;6.86;0.010
2014-06-21 18:00:00;1416.4;7.04;0.010
2014-06-21 18:20:00;1414.1;7.07;0.010
2014-06-21 18:40:00;1419.3;7.11;0.011
2014-06-21 19:00:00;1423.2;6.98;0.011
2014-06-21 19:20:00;1421.5;7.08;0.011
2014-06-21 19:40:00;1426.7;6.91;0.010
2014-06-21 20:00:00;1430.1;6.92;0.010
2014-06-21 20:20:00;1429.9;6.76;0.010
2014-06-21 20:40:00;1432.2;6.70;0.010
2014-06-21 21:00:00;1433.8;6.53;0.010
2014-06-21 21:20:00;1431.3;6.26;0.010
2014-06-21 21:40:00;1433.9;6.12;0.010
2014-06-21 22:00:00;1436.9;5.84;0.012
2014-06-21 22:20:00;1439.4;5.60;0.011
2014-06-21 22:40:00;1441.1;5.31;0.010
2014-06-21 23:00:00;1440.6;5.13;0.009
2014-06-21 23:20:00;1441.6;4.99;0.009
2014-06-21 23:40:00;1439.7;4.63;0.009
2014-06-22 00:00:00;1437.0;4.38;0.009
2014-06-22 00:20:00;1444.8;4.14;0.011
2014-06-22 00:40:00;1444.4;3.91;0.009
2014-06-22 01:00:00;1443.7;3.70;0.009
2014-06-22 01:20:00;1448.4;3.48;0.009
2014-06-22 01:40:00;1449.7;3.20;0.010
2014-06-22 02:00:00;1446.8;2.89;0.009
2014-06-22 02:20:00;1444.2;2.70;0.010
2014-06-22 02:40:00;1441.6;2.57;0.009
2014-06-22 03:00:00;1445.4;2.36;0.008
2014-06-22 03:20:00;1447.6;2.18;0.009
2014-06-22 03:40:00;1447.8;2.06;0.009
2014-06-22 04:00:00;1448.5;1.86;0.009
2014-06-22 04:20:00;1444.3;1.76;0.008
2014-06-22 04:40:00;1445.2;1.61;0.008
2014-06-22 05:00:00;1445.4;1.52;0.008
2014-06-22 05:20:00;1439.5;1.43;0.008
2014-06-22 05:40:00;1440.2;1.38;0.009
2014-06-22 06:00:00;1439.8;1.31;0.008
2014-06-22 06:20:00;1436.4;1.29;0.008
2014-06-22 06:40:00;1439.5;1.30;0.009
2014-06-22 07:00:00;1439.0;1.32;0.008
2014-06-22 07:20:00;1428.7;1.38;0.008
2014-06-22 07:40:00;1431.6;1.44;0.009
2014-06-22 08:00:00;1434.4;1.53;0.008
2014-06-22 08:20:00;1433.5;1.61;0.008
2014-06-22 08:40:00;1431.1;1.71;0.008
2014-06-22 09:00:00;1427.2;1.84;0.011
2014-06-22 09:20:00;1429.5;1.97;0.008
2014-06-22 09:40:00;1424.2;2.12;0.008
2014-06-22 10:00:00;1428.5;2.26;0.011
2014-06-22 10:20:00;1424.5;2.46;0.011
2014-06-22 10:40:00;1424.0;2.65;0.010
2014-06-22 11:00:00;1422.5;2.83;0.011
2014-06-22 11:20:00;1425.8;3.06;0.011
2014-06-22 11:40:00;1423.5;3.29;0.009
2014-06-22 12:00:00;1429.0;3.49;0.011
2014-06-22 12:20:00;1425.1;3.77;0.009
2014-06-22 12:40:00;1425.1;4.04;0.011
2014-06-22 13:00:00;1427.9;4.23;0.012
2014-06-22 13:20:00;1424.1;4.52;0.011
2014-06-22 13:40:00;1426.7;4.79;0.010
2014-06-22 14:00:00;1426.5;4.98;0.012
2014-06-22 14:20:00;1430.8;5.17;0.011
2014-06-22 14:40:00;1429.4;5.47;0.010
2014-06-22 15:00:00;1434.2;5.70;0.010
2014-06-22 15:20:00;1437.4;5.84;0.012
2014-06-22 15:40:00;1438.2;6.04;0.012
2014-06-22 16:00:00;1440.1;6.20;0.013
2014-06-22 16:20:00;1441.3;6.28;0.013
2014-06-22 16:40:00;1444.7;6.43;0.013
2014-06-22 17:00:00;1445.4;6.50;0.013
2014-06-22 17:20:00;1444.9;6.56;0.013
2014-06-22 17:40:00;1447.6;6.58;0.013
2014-06-22 18:00:00;1450.9;6.59;0.013
2014-06-22 18:20:00;1452.3;6.60;0.013
2014-06-22 18:40:00;1453.8;6.63;0.013
2014-06-22 19:00:00;1454.7;6.49;0.013
2014-06-22 19:20:00;1457.4;6.50;0.013
2014-06-22 19:40:00;1458.3;6.29;0.012
2014-06-22 20:00:00;1460.2;6.27;0.012
2014-06-22 20:20:00;1461.2;6.15;0.012
2014-06-22 20:40:00;1462.6;5.91;0.012
2014-06-22 21:00:00;1462.9;5.83;0.012
2014-06-22 21:20:00;1466.0;5.66;0.012
2014-06-22 21:40:00;1461.0;5.43;0.012
2014-06-22 22:00:00;1463.3;5.19;0.012
2014-06-22 22:20:00;1464.8;5.08;0.012
2014-06-22 22:40:00;1467.9;4.92;0.012
2014-06-22 23:00:00;1465.7;4.65;0.011
2014-06-22 23:20:00;1468.1;4.36;0.011
2014-06-22 23:40:00;1464.8;4.03;0.011
2014-06-23 00:00:00;1465.0;4.01;0.011
2014-06-23 00:20:00;1466.5;3.61;0.010
2014-06-23 00:40:00;1464.3;3.34;0.011
2014-06-23 01:00:00;1465.1;3.11;0.011
2014-06-23 01:20:00;1466.5;3.03;0.011
2014-06-23 01:40:00;1463.2;2.59;0.011
2014-06-23 02:00:00;1462.9;2.36;0.010
2014-06-23 02:20:00;1463.2;2.17;0.009
2014-06-23 02:40:00;1463.8;2.01;0.010
2014-06-23 03:00:00;1462.2;1.96;0.010
2014-06-23 03:20:00;1459.4;1.64;0.008
2014-06-23 03:40:00;1458.2;1.48;0.010
2014-06-23 04:00:00;1461.2;1.36;0.008
2014-06-23 04:20:00;1459.0;1.20;0.008
2014-06-23 04:40:00;1454.8;1.10;0.008
2014-06-23 05:00:00;1454.3;0.98;0.009
2014-06-23 05:20:00;1453.1;0.84;0.010
2014-06-23 05:40:00;1454.8;0.74;0.010
2014-06-23 06:00:00;1451.7;0.70;0.009
2014-06-23 06:20:00;1452.6;0.68;0.008
2014-06-23 06:40:00;1450.3;0.60;0.008
2014-06-23 07:00:00;1445.7;0.55;0.008
2014-06-23 07:20:00;1446.9;0.55;0.008
2014-06-23 07:40:00;1442.6;0.58;0.008
2014-06-23 08:00:00;1441.9;0.60;0.008
2014-06-23 08:20:00;1442.4;0.64;0.008
2014-06-23 08:40:00;1442.9;0.71;0.008
2014-06-23 09:00:00;1441.7;0.81;0.008
2014-06-23 09:20:00;1439.5;0.91;0.008
2014-06-23 09:40:00;1441.1;1.03;0.008
2014-06-23 10:00:00;1440.9;1.18;0.008
2014-06-23 10:20:00;1439.0;1.33;0.008
2014-06-23 10:40:00;1438.6;1.48;0.009
2014-06-23 11:00:00;1439.3;1.63;0.009
2014-06-23 11:20:00;1441.2;1.78;0.009
2014-06-23 11:40:00;1439.8;1.93;0.009
2014-06-23 12:00:00;1440.2;2.12;0.009
2014-06-23 12:20:00;1442.1;2.28;0.009
2014-06-23 12:40:00;1443.6;2.48;0.009
2014-06-23 13:00:00;1443.3;2.76;0.009
2014-06-23 13:20:00;1445.9;3.09;0.009
2014-06-23 13:40:00;1444.4;3.43;0.009
2014-06-23 14:00:00;1448.3;3.69;0.010
2014-06-23 14:20:00;1445.2;4.02;0.011
2014-06-23 14:40:00;1451.0;4.32;0.012
2014-06-23 15:00:00;1453.5;4.76;0.012
2014-06-23 15:20:00;1453.5;5.10;0.012
2014-06-23 15:40:00;1457.6;5.41;0.012
2014-06-23 16:00:00;1456.9;5.75;0.012
2014-06-23 16:20:00;1462.3;6.03;0.012
2014-06-23 16:40:00;1465.0;6.29;0.013
2014-06-23 17:00:00;1468.1;6.33;0.012
2014-06-23 17:20:00;1470.2;6.34;0.012
2014-06-23 17:40:00;1473.6;6.27;0.012
2014-06-23 18:00:00;1475.5;6.22;0.012
2014-06-23 18:20:00;1479.6;6.09;0.012
2014-06-23 18:40:00;1483.9;6.01;0.012
2014-06-23 19:00:00;1486.1;5.83;0.012
2014-06-23 19:20:00;1488.7;5.81;0.012
2014-06-23 19:40:00;1490.6;5.77;0.012
2014-06-23 20:00:00;1493.0;5.72;0.012
2014-06-23 20:20:00;1494.7;5.71;0.012
2014-06-23 20:40:00;1497.1;5.54;0.012
2014-06-23 21:00:00;1499.5;5.39;0.012
2014-06-23 21:20:00;1502.3;5.17;0.011
2014-06-23 21:40:00;1502.6;5.01;0.011
2014-06-23 22:00:00;1502.3;4.90;0.011
2014-06-23 22:20:00;1504.5;4.78;0.011
2014-06-23 22:40:00;1504.1;4.33;0.011
2014-06-23 23:00:00;1504.3;4.18;0.011
2014-06-23 23:20:00;1505.9;3.96;0.011
2014-06-23 23:40:00;1505.0;3.63;0.011
2014-06-24 00:00:00;1506.4;3.39;0.010
2014-06-24 00:20:00;1505.9;3.18;0.010
2014-06-24 00:40:00;1507.1;2.93;0.010
2014-06-24 01:00:00;1505.7;2.73;0.010
2014-06-24 01:20:00;1505.0;2.57;0.010
2014-06-24 01:40:00;1505.2;2.43;0.010
2014-06-24 02:00:00;1503.1;2.16;0.010
2014-06-24 02:20:00;1504.1;2.00;0.010
2014-06-24 02:40:00;1503.1;1.85;0.010
2014-06-24 03:00:00;1501.9;1.75;0.010
2014-06-24 03:20:00;1502.1;1.61;0.010
2014-06-24 03:40:00;1501.2;1.45;0.010
2014-06-24 04:00:00;1499.3;1.33;0.010
2014-06-24 04:20:00;1498.3;1.17;0.009
2014-06-24 04:40:00;1497.1;1.09;0.010
2014-06-24 05:00:00;1496.4;1.03;0.009
2014-06-24 05:20:00;1496.6;0.95;0.009
2014-06-24 05:40:00;1494.3;0.86;0.008
2014-06-24 06:00:00;1493.3;0.81;0.008
2014-06-24 06:20:00;1492.8;0.79;0.008
2014-06-24 06:40:00;1491.9;0.78;0.009
2014-06-24 07:00:00;1491.1;0.78;0.009
2014-06-24 07:20:00;1490.4;0.77;0.009
2014-06-24 07:40:00;1490.4;0.80;0.009
2014-06-24 08:00:00;1489.5;0.83;0.007
2014-06-24 08:20:00;1487.8;0.89;0.008
2014-06-24 08:40:00;1488.0;0.97;0.009
2014-06-24 09:00:00;1487.3;1.04;0.010
2014-06-24 09:20:00;1486.4;1.14;0.009
2014-06-24 09:40:00;1485.6;1.27;0.010
2014-06-24 10:00:00;1484.9;1.43;0.010
2014-06-24 10:20:00;1484.9;1.60;0.010
2014-06-24 10:40:00;1484.0;1.77;0.010
2014-06-24 11:00:00;1483.3;1.97;0.010
2014-06-24 11:20:00;1482.7;2.22;0.010
2014-06-24 11:40:00;1483.0;2.52;0.010
2014-06-24 12:00:00;1482.5;2.82;0.010
2014-06-24 12:20:00;1482.5;3.08;0.010
2014-06-24 12:40:00;1483.0;3.31;0.010
2014-06-24 13:00:00;1483.2;3.52;0.010
2014-06-24 13:20:00;1484.6;3.74;0.010
2014-06-24 13:40:00;1484.2;3.98;0.010
2014-06-24 14:00:00;1485.1;4.24;0.011
2014-06-24 14:20:00;1487.1;4.49;0.011
2014-06-24 14:40:00;1487.7;4.73;0.011
2014-06-24 15:00:00;1489.9;4.95;0.011
2014-06-24 15:20:00;1491.3;5.19;0.011
2014-06-24 15:40:00;1492.1;5.39;0.011
2014-06-24 16:00:00;1495.2;5.46;0.011
2014-06-24 16:20:00;1497.1;5.46;0.011
2014-06-24 16:40:00;1498.5;5.48;0.011
2014-06-24 17:00:00;1499.2;5.41;0.011
2014-06-24 17:20:00;1503.3;5.38;0.011
2014-06-24 17:40:00;1503.8;5.36;0.011
2014-06-24 18:00:00;1505.0;5.30;0.011
2014-06-24 18:20:00;1506.9;5.12;0.011
2014-06-24 18:40:00;1508.1;5.01;0.011
2014-06-24 19:00:00;1509.5;4.94;0.011
2014-06-24 19:20:00;1511.4;4.91;0.011
2014-06-24 19:40:00;1511.9;4.88;0.011
2014-06-24 20:00:00;1515.3;4.81;0.011
2014-06-24 20:20:00;1516.2;4.75;0.010
2014-06-24 20:40:00;1518.1;4.72;0.010
2014-06-24 21:00:00;1519.6;4.62;0.010
2014-06-24 21:20:00;1520.0;4.43;0.010
2014-06-24 21:40:00;1522.7;4.35;0.010
2014-06-24 22:00:00;1522.2;4.17;0.010
2014-06-24 22:20:00;1524.4;4.13;0.010
2014-06-24 22:40:00;1525.1;3.88;0.010
2014-06-24 23:00:00;1526.0;3.78;0.010
2014-06-24 23:20:00;1525.8;3.55;0.010
2014-06-24 23:40:00;1525.8;3.44;0.010
2014-06-25 00:00:00;1524.1;3.23;0.009
2014-06-25 00:20:00;1526.0;3.06;0.009
2014-06-25 00:40:00;1527.5;2.85;0.009
2014-06-25 01:00:00;1527.5;2.71;0.008
2014-06-25 01:20:00;1526.3;2.52;0.009
2014-06-25 01:40:00;1525.8;2.39;0.008
2014-06-25 02:00:00;1525.3;2.30;0.009
2014-06-25 02:20:00;1524.1;2.21;0.009
2014-06-25 02:40:00;1523.9;2.13;0.009
2014-06-25 03:00:00;1521.5;2.08;0.009
2014-06-25 03:20:00;1519.8;2.02;0.009
2014-06-25 03:40:00;1518.6;1.95;0.009
2014-06-25 04:00:00;1516.2;1.91;0.009
2014-06-25 04:20:00;1516.5;1.89;0.008
2014-06-25 04:40:00;1516.7;1.88;0.008
2014-06-25 05:00:00;1513.1;1.86;0.008
2014-06-25 05:20:00;1513.3;1.85;0.009
2014-06-25 05:40:00;1511.7;1.85;0.009
2014-06-25 06:00:00;1514.1;1.83;0.008
2014-06-25 06:20:00;1513.8;1.84;0.009
2014-06-25 06:40:00;1514.5;1.85;0.009
2014-06-25 07:00:00;1514.5;1.88;0.008
2014-06-25 07:20:00;1514.3;1.91;0.008
2014-06-25 07:40:00;1513.9;1.95;0.008
2014-06-25 08:00:00;1516.0;2.01;0.008
2014-06-25 08:20:00;1516.0;2.07;0.008
2014-06-25 08:40:00;1516.5;2.10;0.008
2014-06-25 09:00:00;1517.4;2.10;0.008
2014-06-25 09:20:00;1518.6;2.12;0.008
2014-06-25 09:40:00;1519.3;2.18;0.008
2014-06-25 10:00:00;1520.5;2.26;0.008
2014-06-25 10:20:00;1521.2;2.35;0.008
2014-06-25 10:40:00;1523.4;2.46;0.008
2014-06-25 11:00:00;1521.5;2.49;0.008
2014-06-25 11:20:00;1523.6;2.53;0.008
2014-06-25 11:40:00;1523.2;2.63;0.008
2014-06-25 12:00:00;1523.7;2.79;0.008
2014-06-25 12:20:00;1524.1;2.89;0.008
2014-06-25 12:40:00;1524.1;2.89;0.008
2014-06-25 13:00:00;1525.1;2.94;0.008
2014-06-25 13:20:00;1527.2;3.02;0.008
2014-06-25 13:40:00;1526.3;3.13;0.008
2014-06-25 14:00:00;1526.5;3.29;0.008
2014-06-25 14:20:00;1527.7;3.45;0.008
2014-06-25 14:40:00;1527.5;3.59;0.008
2014-06-25 15:00:00;1529.1;3.72;0.008
2014-06-25 15:20:00;1529.4;3.83;0.007
2014-06-25 15:40:00;1530.3;3.96;0.007
2014-06-25 16:00:00;1532.0;4.01;0.007
2014-06-25 16:20:00;1533.4;4.03;0.007
2014-06-25 16:40:00;1533.7;4.21;0.007
2014-06-25 17:00:00;1535.1;4.49;0.007
2014-06-25 17:20:00;1536.1;4.72;0.007
2014-06-25 17:40:00;1537.3;4.93;0.008
2014-06-25 18:00:00;1538.5;4.90;0.008
2014-06-25 18:20:00;1540.9;4.88;0.008
2014-06-25 18:40:00;1540.1;4.76;0.008
2014-06-25 19:00:00;1541.3;4.61;0.008
2014-06-25 19:20:00;1541.6;4.39;0.008
2014-06-25 19:40:00;1544.2;4.35;0.008
2014-06-25 20:00:00;1544.5;4.16;0.008
2014-06-25 20:20:00;1544.0;4.05;0.008
2014-06-25 20:40:00;1544.9;3.94;0.008
2014-06-25 21:00:00;1544.5;3.81;0.008
2014-06-25 21:20:00;1545.9;3.73;0.008
2014-06-25 21:40:00;1546.1;3.62;0.008
2014-06-25 22:00:00;1546.6;3.50;0.008
2014-06-25 22:20:00;1546.4;3.30;0.007
2014-06-25 22:40:00;1547.1;3.02;0.007
2014-06-25 23:00:00;1546.1;2.92;0.007
2014-06-25 23:20:00;1546.6;2.77;0.007
2014-06-25 23:40:00;1544.2;2.62;0.007
2014-06-26 00:00:00;1543.7;2.48;0.007
2014-06-26 00:20:00;1543.3;2.32;0.007
2014-06-26 00:40:00;1540.9;2.15;0.007
2014-06-26 01:00:00;1540.1;1.98;0.007
2014-06-26 01:20:00;1537.7;1.84;0.007
2014-06-26 01:40:00;1535.8;1.73;0.007
2014-06-26 02:00:00;1534.2;1.57;0.008
2014-06-26 02:20:00;1534.7;1.40;0.007
2014-06-26 02:40:00;1532.3;1.26;0.007
2014-06-26 03:00:00;1530.3;1.16;0.007
2014-06-26 03:20:00;1528.7;1.06;0.008
2014-06-26 03:40:00;1527.0;0.94;0.008
2014-06-26 04:00:00;1525.1;0.87;0.007
2014-06-26 04:20:00;1522.2;0.78;0.007
2014-06-26 04:40:00;1522.2;0.71;0.007
2014-06-26 05:00:00;1519.1;0.65;0.007
2014-06-26 05:20:00;1517.4;0.62;0.007
