Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 05/10/2010
TIME       : 11:00:03
FILENAME   : D:\Kangdata_okt2010\Divere\raadata\CSV\kangerlussuaqbaro1_101005110003_33065.CSV
CREATED BY : SWS Diver-Office 3.0.90.7
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=3
  Status                  =Started =0
  Serial number           =BB01-33065  210.
  Instrument number       =33065               
                          =0
  Location                =kangerlussuaqbaro1
  Sample period           =M20
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =150.0     cm
  Master level            =0         cm
  Altitude                =11        m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Series settings]
  Serial number           =BB01-33065  210.
  Instrument number       =33065               
  Location                =kangerlussuaqbaro1
  Sample period           =00 00:20:00 0
  Sample method           =T   
  Start date / time       =00:00:12 08-05-10
  End date / time         =00:00:06 05-10-10
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =150.0     cm
  Master level            =0         cm
  Altitude                =11        m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Data]
10783
Date/time;Pressure[cm];Temperature[°C]
2010-05-09 20:00:00;1039.7;8.76
2010-05-09 20:20:00;1039.9;8.76
2010-05-09 20:40:00;1039.7;8.89
2010-05-09 21:00:00;1039.3;9.03
2010-05-09 21:20:00;1039.4;8.94
2010-05-09 21:40:00;1039.3;8.79
2010-05-09 22:00:00;1039.3;8.21
2010-05-09 22:20:00;1039.2;7.53
2010-05-09 22:40:00;1039.4;6.97
2010-05-09 23:00:00;1039.3;6.60
2010-05-09 23:20:00;1039.4;6.48
2010-05-09 23:40:00;1039.1;6.30
2010-05-10 00:00:00;1038.9;6.06
2010-05-10 00:20:00;1038.8;5.96
2010-05-10 00:40:00;1038.8;5.90
2010-05-10 01:00:00;1039.0;5.28
2010-05-10 01:20:00;1038.8;4.91
2010-05-10 01:40:00;1038.6;4.70
2010-05-10 02:00:00;1038.8;4.53
2010-05-10 02:20:00;1039.0;4.61
2010-05-10 02:40:00;1038.3;4.70
2010-05-10 03:00:00;1038.1;4.47
2010-05-10 03:20:00;1037.8;4.04
2010-05-10 03:40:00;1037.6;3.73
2010-05-10 04:00:00;1037.2;3.62
2010-05-10 04:20:00;1037.1;3.80
2010-05-10 04:40:00;1036.3;4.39
2010-05-10 05:00:00;1035.7;5.72
2010-05-10 05:20:00;1035.2;6.34
2010-05-10 05:40:00;1034.7;7.32
2010-05-10 06:00:00;1034.2;7.81
2010-05-10 06:20:00;1034.0;8.23
2010-05-10 06:40:00;1033.8;9.07
2010-05-10 07:00:00;1033.1;10.48
2010-05-10 07:20:00;1033.0;11.76
2010-05-10 07:40:00;1032.7;12.78
2010-05-10 08:00:00;1032.3;13.56
2010-05-10 08:20:00;1032.0;13.84
2010-05-10 08:40:00;1031.4;14.05
2010-05-10 09:00:00;1031.2;14.64
2010-05-10 09:20:00;1030.7;15.39
2010-05-10 09:40:00;1030.3;16.10
2010-05-10 10:00:00;1030.0;16.76
2010-05-10 10:20:00;1029.6;16.88
2010-05-10 10:40:00;1028.8;17.10
2010-05-10 11:00:00;1028.5;18.02
2010-05-10 11:20:00;1028.3;18.83
2010-05-10 11:40:00;1028.4;19.61
2010-05-10 12:00:00;1028.7;19.56
2010-05-10 12:20:00;1028.6;18.99
2010-05-10 12:40:00;1027.9;18.40
2010-05-10 13:00:00;1027.8;17.87
2010-05-10 13:20:00;1027.5;17.93
2010-05-10 13:40:00;1027.1;18.28
2010-05-10 14:00:00;1027.3;19.01
2010-05-10 14:20:00;1027.0;19.82
2010-05-10 14:40:00;1027.2;20.32
2010-05-10 15:00:00;1026.9;20.67
2010-05-10 15:20:00;1027.7;18.36
2010-05-10 15:40:00;1027.1;16.00
2010-05-10 16:00:00;1027.1;14.88
2010-05-10 16:20:00;1027.1;13.41
2010-05-10 16:40:00;1026.8;12.76
2010-05-10 17:00:00;1026.7;12.39
2010-05-10 17:20:00;1026.4;12.38
2010-05-10 17:40:00;1026.0;12.67
2010-05-10 18:00:00;1025.7;12.23
2010-05-10 18:20:00;1025.7;11.81
2010-05-10 18:40:00;1025.3;11.39
2010-05-10 19:00:00;1025.5;11.00
2010-05-10 19:20:00;1024.9;10.90
2010-05-10 19:40:00;1024.7;10.94
2010-05-10 20:00:00;1024.7;11.08
2010-05-10 20:20:00;1024.1;11.26
2010-05-10 20:40:00;1023.7;11.68
2010-05-10 21:00:00;1023.2;12.44
2010-05-10 21:20:00;1022.9;12.78
2010-05-10 21:40:00;1022.9;12.94
2010-05-10 22:00:00;1022.6;12.70
2010-05-10 22:20:00;1022.6;12.19
2010-05-10 22:40:00;1022.1;11.82
2010-05-10 23:00:00;1021.9;11.67
2010-05-10 23:20:00;1022.3;11.58
2010-05-10 23:40:00;1022.3;11.42
2010-05-11 00:00:00;1022.7;11.07
2010-05-11 00:20:00;1023.3;10.20
2010-05-11 00:40:00;1024.8;8.05
2010-05-11 01:00:00;1025.5;6.70
2010-05-11 01:20:00;1025.8;6.12
2010-05-11 01:40:00;1025.8;5.89
2010-05-11 02:00:00;1025.4;5.70
2010-05-11 02:20:00;1025.3;6.06
2010-05-11 02:40:00;1025.4;6.59
2010-05-11 03:00:00;1025.3;7.05
2010-05-11 03:20:00;1025.5;7.44
2010-05-11 03:40:00;1025.2;7.70
2010-05-11 04:00:00;1025.5;7.86
2010-05-11 04:20:00;1025.6;7.88
2010-05-11 04:40:00;1026.3;8.04
2010-05-11 05:00:00;1026.2;8.07
2010-05-11 05:20:00;1026.6;8.16
2010-05-11 05:40:00;1027.0;8.04
2010-05-11 06:00:00;1026.8;7.87
2010-05-11 06:20:00;1027.4;8.10
2010-05-11 06:40:00;1027.6;8.15
2010-05-11 07:00:00;1027.5;7.95
2010-05-11 07:20:00;1028.1;7.89
2010-05-11 07:40:00;1028.5;8.03
2010-05-11 08:00:00;1028.6;8.26
2010-05-11 08:20:00;1029.1;8.19
2010-05-11 08:40:00;1028.8;7.98
2010-05-11 09:00:00;1029.0;7.94
2010-05-11 09:20:00;1029.3;7.80
2010-05-11 09:40:00;1029.2;7.83
2010-05-11 10:00:00;1029.1;8.16
2010-05-11 10:20:00;1029.3;8.53
2010-05-11 10:40:00;1029.4;8.86
2010-05-11 11:00:00;1030.0;9.14
2010-05-11 11:20:00;1029.7;9.24
2010-05-11 11:40:00;1029.8;9.35
2010-05-11 12:00:00;1030.1;9.40
2010-05-11 12:20:00;1030.2;9.43
2010-05-11 12:40:00;1030.3;9.46
2010-05-11 13:00:00;1030.1;9.32
2010-05-11 13:20:00;1030.1;9.26
2010-05-11 13:40:00;1030.4;9.14
2010-05-11 14:00:00;1030.2;8.94
2010-05-11 14:20:00;1030.1;8.86
2010-05-11 14:40:00;1030.3;8.79
2010-05-11 15:00:00;1030.8;8.65
2010-05-11 15:20:00;1031.0;8.63
2010-05-11 15:40:00;1030.9;8.61
2010-05-11 16:00:00;1031.6;8.51
2010-05-11 16:20:00;1031.9;8.51
2010-05-11 16:40:00;1031.9;8.50
2010-05-11 17:00:00;1032.0;8.50
2010-05-11 17:20:00;1032.1;8.52
2010-05-11 17:40:00;1032.4;8.50
2010-05-11 18:00:00;1032.4;8.34
2010-05-11 18:20:00;1032.4;8.24
2010-05-11 18:40:00;1032.5;8.20
2010-05-11 19:00:00;1032.9;8.18
2010-05-11 19:20:00;1033.1;8.01
2010-05-11 19:40:00;1033.3;7.80
2010-05-11 20:00:00;1033.6;7.52
2010-05-11 20:20:00;1034.0;7.32
2010-05-11 20:40:00;1034.4;7.04
2010-05-11 21:00:00;1034.9;6.79
2010-05-11 21:20:00;1035.0;6.50
2010-05-11 21:40:00;1035.9;6.37
2010-05-11 22:00:00;1036.2;6.04
2010-05-11 22:20:00;1036.1;5.85
2010-05-11 22:40:00;1036.6;5.69
2010-05-11 23:00:00;1036.5;5.42
2010-05-11 23:20:00;1037.1;5.20
2010-05-11 23:40:00;1036.9;5.08
2010-05-12 00:00:00;1037.3;4.86
2010-05-12 00:20:00;1037.6;4.70
2010-05-12 00:40:00;1037.3;4.75
2010-05-12 01:00:00;1037.1;4.84
2010-05-12 01:20:00;1037.1;4.78
2010-05-12 01:40:00;1037.3;4.76
2010-05-12 02:00:00;1037.5;4.92
2010-05-12 02:20:00;1037.4;4.96
2010-05-12 02:40:00;1037.6;4.84
2010-05-12 03:00:00;1037.9;4.75
2010-05-12 03:20:00;1037.8;4.62
2010-05-12 03:40:00;1037.8;4.52
2010-05-12 04:00:00;1037.6;4.59
2010-05-12 04:20:00;1037.6;4.58
2010-05-12 04:40:00;1037.6;4.52
2010-05-12 05:00:00;1037.7;4.43
2010-05-12 05:20:00;1037.7;4.47
2010-05-12 05:40:00;1037.6;4.53
2010-05-12 06:00:00;1037.8;4.56
2010-05-12 06:20:00;1038.1;4.29
2010-05-12 06:40:00;1038.6;4.03
2010-05-12 07:00:00;1039.1;3.77
2010-05-12 07:20:00;1039.0;4.01
2010-05-12 07:40:00;1039.2;4.36
2010-05-12 08:00:00;1039.1;4.35
2010-05-12 08:20:00;1039.0;4.40
2010-05-12 08:40:00;1039.2;4.76
2010-05-12 09:00:00;1039.4;5.00
2010-05-12 09:20:00;1039.4;5.80
2010-05-12 09:40:00;1039.9;5.74
2010-05-12 10:00:00;1039.6;5.34
2010-05-12 10:20:00;1039.9;5.10
2010-05-12 10:40:00;1039.9;4.96
2010-05-12 11:00:00;1039.9;4.90
2010-05-12 11:20:00;1039.9;4.88
2010-05-12 11:40:00;1040.0;4.84
2010-05-12 12:00:00;1039.9;4.93
2010-05-12 12:20:00;1039.9;4.96
2010-05-12 12:40:00;1040.2;4.98
2010-05-12 13:00:00;1040.3;5.01
2010-05-12 13:20:00;1040.2;5.22
2010-05-12 13:40:00;1040.2;5.48
2010-05-12 14:00:00;1040.5;5.40
2010-05-12 14:20:00;1040.8;5.37
2010-05-12 14:40:00;1040.9;5.44
2010-05-12 15:00:00;1041.3;5.50
2010-05-12 15:20:00;1041.5;5.66
2010-05-12 15:40:00;1042.0;5.49
2010-05-12 16:00:00;1042.4;5.22
2010-05-12 16:20:00;1042.7;4.81
2010-05-12 16:40:00;1043.2;4.32
2010-05-12 17:00:00;1043.4;4.02
2010-05-12 17:20:00;1043.9;3.96
2010-05-12 17:40:00;1043.9;3.78
2010-05-12 18:00:00;1044.0;3.62
2010-05-12 18:20:00;1044.2;3.42
2010-05-12 18:40:00;1044.3;3.19
2010-05-12 19:00:00;1044.8;3.04
2010-05-12 19:20:00;1045.1;2.81
2010-05-12 19:40:00;1045.3;2.46
2010-05-12 20:00:00;1045.5;2.22
2010-05-12 20:20:00;1046.0;1.96
2010-05-12 20:40:00;1046.4;1.80
2010-05-12 21:00:00;1046.4;1.80
2010-05-12 21:20:00;1046.3;1.81
2010-05-12 21:40:00;1046.4;1.76
2010-05-12 22:00:00;1046.4;1.72
2010-05-12 22:20:00;1046.5;1.62
2010-05-12 22:40:00;1046.8;1.58
2010-05-12 23:00:00;1047.4;1.42
2010-05-12 23:20:00;1047.5;1.14
2010-05-12 23:40:00;1047.5;0.96
2010-05-13 00:00:00;1047.3;0.84
2010-05-13 00:20:00;1047.4;0.78
2010-05-13 00:40:00;1047.7;0.72
2010-05-13 01:00:00;1047.7;0.65
2010-05-13 01:20:00;1047.9;0.51
2010-05-13 01:40:00;1048.0;0.34
2010-05-13 02:00:00;1048.2;0.16
2010-05-13 02:20:00;1048.6;-0.01
2010-05-13 02:40:00;1048.4;-0.21
2010-05-13 03:00:00;1048.8;-0.35
2010-05-13 03:20:00;1048.8;-0.45
2010-05-13 03:40:00;1049.1;-0.62
2010-05-13 04:00:00;1049.0;-0.74
2010-05-13 04:20:00;1049.5;-0.86
2010-05-13 04:40:00;1049.7;-0.97
2010-05-13 05:00:00;1049.7;-1.21
2010-05-13 05:20:00;1050.0;-1.34
2010-05-13 05:40:00;1050.3;-1.39
2010-05-13 06:00:00;1050.4;-1.38
2010-05-13 06:20:00;1050.8;-1.24
2010-05-13 06:40:00;1050.6;-0.89
2010-05-13 07:00:00;1050.8;-0.46
2010-05-13 07:20:00;1051.2;-0.20
2010-05-13 07:40:00;1051.0;0.19
2010-05-13 08:00:00;1050.9;0.60
2010-05-13 08:20:00;1051.2;0.76
2010-05-13 08:40:00;1051.1;0.92
2010-05-13 09:00:00;1051.0;0.96
2010-05-13 09:20:00;1051.5;1.10
2010-05-13 09:40:00;1051.3;1.32
2010-05-13 10:00:00;1051.4;1.47
2010-05-13 10:20:00;1051.3;1.30
2010-05-13 10:40:00;1051.4;1.32
2010-05-13 11:00:00;1051.3;1.62
2010-05-13 11:20:00;1051.3;1.62
2010-05-13 11:40:00;1051.0;1.66
2010-05-13 12:00:00;1050.9;1.90
2010-05-13 12:20:00;1050.7;2.11
2010-05-13 12:40:00;1050.7;2.61
2010-05-13 13:00:00;1050.7;2.82
2010-05-13 13:20:00;1050.4;2.92
2010-05-13 13:40:00;1050.7;2.84
2010-05-13 14:00:00;1050.4;3.09
2010-05-13 14:20:00;1050.2;3.82
2010-05-13 14:40:00;1050.4;4.90
2010-05-13 15:00:00;1050.2;5.18
2010-05-13 15:20:00;1050.4;4.82
2010-05-13 15:40:00;1050.4;5.31
2010-05-13 16:00:00;1050.4;6.41
2010-05-13 16:20:00;1050.6;7.72
2010-05-13 16:40:00;1050.5;8.44
2010-05-13 17:00:00;1050.2;7.86
2010-05-13 17:20:00;1050.1;6.72
2010-05-13 17:40:00;1049.7;5.75
2010-05-13 18:00:00;1049.6;5.04
2010-05-13 18:20:00;1049.5;4.34
2010-05-13 18:40:00;1049.5;3.88
2010-05-13 19:00:00;1049.2;3.73
2010-05-13 19:20:00;1049.3;3.74
2010-05-13 19:40:00;1049.1;3.71
2010-05-13 20:00:00;1049.2;3.12
2010-05-13 20:20:00;1049.1;2.45
2010-05-13 20:40:00;1049.1;1.88
2010-05-13 21:00:00;1049.2;1.39
2010-05-13 21:20:00;1049.3;0.98
2010-05-13 21:40:00;1049.4;0.69
2010-05-13 22:00:00;1049.2;0.42
2010-05-13 22:20:00;1049.4;0.24
2010-05-13 22:40:00;1049.1;0.10
2010-05-13 23:00:00;1049.2;0.00
2010-05-13 23:20:00;1049.0;-0.11
2010-05-13 23:40:00;1048.8;-0.38
2010-05-14 00:00:00;1048.7;-0.62
2010-05-14 00:20:00;1048.7;-0.96
2010-05-14 00:40:00;1048.7;-1.35
2010-05-14 01:00:00;1048.7;-1.71
2010-05-14 01:20:00;1048.5;-1.94
2010-05-14 01:40:00;1048.4;-2.03
2010-05-14 02:00:00;1048.4;-2.09
2010-05-14 02:20:00;1048.4;-2.09
2010-05-14 02:40:00;1048.0;-1.99
2010-05-14 03:00:00;1047.8;-1.98
2010-05-14 03:20:00;1048.0;-2.09
2010-05-14 03:40:00;1047.9;-2.22
2010-05-14 04:00:00;1047.7;-2.26
2010-05-14 04:20:00;1047.9;-2.22
2010-05-14 04:40:00;1047.5;-2.20
2010-05-14 05:00:00;1047.3;-2.14
2010-05-14 05:20:00;1047.3;-1.92
2010-05-14 05:40:00;1047.6;-1.40
2010-05-14 06:00:00;1047.5;-1.04
2010-05-14 06:20:00;1047.4;-1.06
2010-05-14 06:40:00;1047.2;-0.63
2010-05-14 07:00:00;1046.8;-0.03
2010-05-14 07:20:00;1046.9;0.52
2010-05-14 07:40:00;1047.0;1.04
2010-05-14 08:00:00;1046.8;1.20
2010-05-14 08:20:00;1046.6;1.33
2010-05-14 08:40:00;1046.2;1.56
2010-05-14 09:00:00;1046.3;2.01
2010-05-14 09:20:00;1046.2;2.38
2010-05-14 09:40:00;1045.4;2.99
2010-05-14 10:00:00;1045.8;3.31
2010-05-14 10:20:00;1045.7;3.62
2010-05-14 10:40:00;1045.5;3.92
2010-05-14 11:00:00;1045.3;4.26
2010-05-14 11:20:00;1045.0;4.67
2010-05-14 11:40:00;1044.9;4.69
2010-05-14 12:00:00;1044.8;4.64
2010-05-14 12:20:00;1044.2;4.66
2010-05-14 12:40:00;1044.3;4.99
2010-05-14 13:00:00;1043.9;5.30
2010-05-14 13:20:00;1044.1;5.71
2010-05-14 13:40:00;1043.9;5.89
2010-05-14 14:00:00;1044.0;6.32
2010-05-14 14:20:00;1044.0;6.65
2010-05-14 14:40:00;1043.9;6.99
2010-05-14 15:00:00;1044.1;7.10
2010-05-14 15:20:00;1044.0;7.20
2010-05-14 15:40:00;1044.0;7.64
2010-05-14 16:00:00;1044.0;7.96
2010-05-14 16:20:00;1044.1;8.38
2010-05-14 16:40:00;1044.1;8.24
2010-05-14 17:00:00;1044.0;8.02
2010-05-14 17:20:00;1043.9;7.80
2010-05-14 17:40:00;1044.1;7.68
2010-05-14 18:00:00;1043.9;7.66
2010-05-14 18:20:00;1043.9;7.55
2010-05-14 18:40:00;1043.7;7.39
2010-05-14 19:00:00;1043.5;7.10
2010-05-14 19:20:00;1043.6;6.64
2010-05-14 19:40:00;1043.6;6.12
2010-05-14 20:00:00;1043.8;5.60
2010-05-14 20:20:00;1043.8;4.83
2010-05-14 20:40:00;1044.2;3.82
2010-05-14 21:00:00;1044.1;3.03
2010-05-14 21:20:00;1044.1;2.48
2010-05-14 21:40:00;1044.3;1.94
2010-05-14 22:00:00;1044.0;1.53
2010-05-14 22:20:00;1044.4;1.10
2010-05-14 22:40:00;1044.1;0.70
2010-05-14 23:00:00;1044.1;0.22
2010-05-14 23:20:00;1044.3;-0.30
2010-05-14 23:40:00;1044.2;-0.77
2010-05-15 00:00:00;1044.8;-1.24
2010-05-15 00:20:00;1044.5;-1.65
2010-05-15 00:40:00;1044.6;-2.04
2010-05-15 01:00:00;1044.6;-2.29
2010-05-15 01:20:00;1044.7;-2.34
2010-05-15 01:40:00;1044.2;-2.48
2010-05-15 02:00:00;1044.7;-2.64
2010-05-15 02:20:00;1044.7;-2.82
2010-05-15 02:40:00;1044.7;-2.98
2010-05-15 03:00:00;1044.9;-3.13
2010-05-15 03:20:00;1044.7;-3.27
2010-05-15 03:40:00;1044.9;-3.34
2010-05-15 04:00:00;1045.0;-3.24
2010-05-15 04:20:00;1044.9;-2.92
2010-05-15 04:40:00;1044.7;-2.52
2010-05-15 05:00:00;1044.9;-2.14
2010-05-15 05:20:00;1045.0;-1.87
2010-05-15 05:40:00;1044.9;-1.50
2010-05-15 06:00:00;1044.9;-1.24
2010-05-15 06:20:00;1045.0;-0.80
2010-05-15 06:40:00;1045.3;-0.26
2010-05-15 07:00:00;1045.5;0.30
2010-05-15 07:20:00;1045.2;0.83
2010-05-15 07:40:00;1045.6;1.30
2010-05-15 08:00:00;1045.5;1.80
2010-05-15 08:20:00;1045.7;2.29
2010-05-15 08:40:00;1046.0;2.77
2010-05-15 09:00:00;1045.7;3.22
2010-05-15 09:20:00;1046.0;3.70
2010-05-15 09:40:00;1045.9;4.14
2010-05-15 10:00:00;1045.6;4.52
2010-05-15 10:20:00;1045.8;5.04
2010-05-15 10:40:00;1045.8;5.46
2010-05-15 11:00:00;1045.7;5.81
2010-05-15 11:20:00;1045.6;6.10
2010-05-15 11:40:00;1045.7;6.42
2010-05-15 12:00:00;1045.9;6.82
2010-05-15 12:20:00;1045.7;7.23
2010-05-15 12:40:00;1045.4;7.49
2010-05-15 13:00:00;1045.7;7.70
2010-05-15 13:20:00;1045.7;8.09
2010-05-15 13:40:00;1046.2;8.67
2010-05-15 14:00:00;1045.6;8.96
2010-05-15 14:20:00;1045.9;9.55
2010-05-15 14:40:00;1046.3;10.19
2010-05-15 15:00:00;1046.3;10.60
2010-05-15 15:20:00;1046.4;10.84
2010-05-15 15:40:00;1046.4;11.08
2010-05-15 16:00:00;1046.5;11.14
2010-05-15 16:20:00;1046.7;11.54
2010-05-15 16:40:00;1046.2;10.54
2010-05-15 17:00:00;1046.3;10.01
2010-05-15 17:20:00;1046.3;10.16
2010-05-15 17:40:00;1046.7;10.43
2010-05-15 18:00:00;1046.7;10.86
2010-05-15 18:20:00;1046.9;11.11
2010-05-15 18:40:00;1046.9;11.11
2010-05-15 19:00:00;1046.9;10.41
2010-05-15 19:20:00;1046.7;9.86
2010-05-15 19:40:00;1046.6;9.46
2010-05-15 20:00:00;1047.1;9.00
2010-05-15 20:20:00;1047.1;8.35
2010-05-15 20:40:00;1047.1;7.37
2010-05-15 21:00:00;1047.2;6.47
2010-05-15 21:20:00;1047.0;5.81
2010-05-15 21:40:00;1047.1;5.35
2010-05-15 22:00:00;1047.1;4.88
2010-05-15 22:20:00;1047.1;4.57
2010-05-15 22:40:00;1047.3;4.12
2010-05-15 23:00:00;1047.5;3.80
2010-05-15 23:20:00;1047.2;3.32
2010-05-15 23:40:00;1047.5;2.96
2010-05-16 00:00:00;1047.7;2.53
2010-05-16 00:20:00;1047.4;2.20
2010-05-16 00:40:00;1047.7;1.84
2010-05-16 01:00:00;1047.5;1.55
2010-05-16 01:20:00;1047.5;1.21
2010-05-16 01:40:00;1047.2;0.96
2010-05-16 02:00:00;1047.3;0.68
2010-05-16 02:20:00;1047.5;0.45
2010-05-16 02:40:00;1047.5;0.27
2010-05-16 03:00:00;1047.5;0.02
2010-05-16 03:20:00;1047.7;-0.14
2010-05-16 03:40:00;1047.6;-0.28
2010-05-16 04:00:00;1047.7;-0.26
2010-05-16 04:20:00;1047.6;-0.23
2010-05-16 04:40:00;1047.3;-0.04
2010-05-16 05:00:00;1047.4;0.19
2010-05-16 05:20:00;1047.6;0.52
2010-05-16 05:40:00;1047.2;0.84
2010-05-16 06:00:00;1047.1;1.18
2010-05-16 06:20:00;1047.2;1.58
2010-05-16 06:40:00;1046.8;2.10
2010-05-16 07:00:00;1046.9;2.65
2010-05-16 07:20:00;1046.8;3.16
2010-05-16 07:40:00;1046.6;3.62
2010-05-16 08:00:00;1046.7;4.10
2010-05-16 08:20:00;1046.4;4.43
2010-05-16 08:40:00;1046.1;4.82
2010-05-16 09:00:00;1046.0;5.19
2010-05-16 09:20:00;1045.9;5.51
2010-05-16 09:40:00;1045.8;5.87
