Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 28/11/2012
TIME       : 15:58:57
FILENAME   : D:\Diver Office\CSV\kangerlussuaqbaro1_121128155857_33065.CSV
CREATED BY : SWS Diver-Office 3.0.90.7
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =TD-Diver=3
  Status                  =Started =0
  Serial number           =BB01-33065  210.
  Instrument number       =33065               
                          =0
  Location                =kangerlussuaqbaro1
  Sample period           =M10
  Sample method           =T   
  Number of channels      =2
[Channel 1]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =150.0     cm
  Master level            =0         cm
  Altitude                =11        m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Series settings]
  Serial number           =BB01-33065  210.
  Instrument number       =33065               
  Location                =kangerlussuaqbaro1
  Sample period           =00 00:10:00 0
  Sample method           =T   
  Start date / time       =00:00:00 10-05-12
  End date / time         =00:00:15 26-09-12
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =150.0     cm
  Master level            =0         cm
  Altitude                =11        m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Data]
20107
Date/time;Pressure[cm];Temperature[°C]
2012-05-10 06:40:00;1027.2;6.02
2012-05-10 06:50:00;1027.2;6.18
2012-05-10 07:00:00;1027.6;6.58
2012-05-10 07:10:00;1027.5;7.03
2012-05-10 07:20:00;1027.1;7.13
2012-05-10 07:30:00;1027.3;7.04
2012-05-10 07:40:00;1027.1;7.10
2012-05-10 07:50:00;1027.5;7.68
2012-05-10 08:00:00;1027.6;8.50
2012-05-10 08:10:00;1027.7;9.14
2012-05-10 08:20:00;1028.0;9.11
2012-05-10 08:30:00;1029.3;8.80
2012-05-10 08:40:00;1027.2;8.50
2012-05-10 08:50:00;1027.1;8.83
2012-05-10 09:00:00;1027.4;9.29
2012-05-10 09:10:00;1027.2;9.12
2012-05-10 09:20:00;1027.2;9.28
2012-05-10 09:30:00;1027.2;9.61
2012-05-10 09:40:00;1027.3;10.06
2012-05-10 09:50:00;1027.3;10.13
2012-05-10 10:00:00;1027.3;10.13
2012-05-10 10:10:00;1027.2;10.30
2012-05-10 10:20:00;1027.5;10.66
2012-05-10 10:30:00;1027.3;10.78
2012-05-10 10:40:00;1027.2;10.71
2012-05-10 10:50:00;1027.3;10.90
2012-05-10 11:00:00;1027.2;10.87
2012-05-10 11:10:00;1027.3;10.84
2012-05-10 11:20:00;1027.2;11.02
2012-05-10 11:30:00;1027.3;11.30
2012-05-10 11:40:00;1027.1;11.29
2012-05-10 11:50:00;1027.1;11.14
2012-05-10 12:00:00;1027.1;10.98
2012-05-10 12:10:00;1027.0;10.70
2012-05-10 12:20:00;1027.1;10.03
2012-05-10 12:30:00;1027.1;9.36
2012-05-10 12:40:00;1027.3;8.89
2012-05-10 12:50:00;1027.4;8.51
2012-05-10 13:00:00;1027.9;8.06
2012-05-10 13:10:00;1027.6;7.60
2012-05-10 13:20:00;1027.8;7.10
2012-05-10 13:30:00;1028.2;6.52
2012-05-10 13:40:00;1028.3;6.09
2012-05-10 13:50:00;1028.4;5.87
2012-05-10 14:00:00;1028.3;5.68
2012-05-10 14:10:00;1028.7;5.47
2012-05-10 14:20:00;1029.1;5.33
2012-05-10 14:30:00;1029.4;5.18
2012-05-10 14:40:00;1029.3;5.02
2012-05-10 14:50:00;1029.6;4.85
2012-05-10 15:00:00;1029.4;4.70
2012-05-10 15:10:00;1029.9;4.67
2012-05-10 15:20:00;1030.1;4.56
2012-05-10 15:30:00;1030.2;4.49
2012-05-10 15:40:00;1030.5;4.58
2012-05-10 15:50:00;1030.5;4.76
2012-05-10 16:00:00;1030.6;4.99
2012-05-10 16:10:00;1030.6;5.42
2012-05-10 16:20:00;1031.1;6.10
2012-05-10 16:30:00;1031.2;6.73
2012-05-10 16:40:00;1030.5;6.90
2012-05-10 16:50:00;1031.0;6.88
2012-05-10 17:00:00;1030.7;6.71
2012-05-10 17:10:00;1030.9;6.53
2012-05-10 17:20:00;1030.9;6.53
2012-05-10 17:30:00;1030.9;6.22
2012-05-10 17:40:00;1031.1;6.07
2012-05-10 17:50:00;1031.3;6.20
2012-05-10 18:00:00;1031.5;6.32
2012-05-10 18:10:00;1031.7;6.58
2012-05-10 18:20:00;1031.6;6.85
2012-05-10 18:30:00;1031.8;7.06
2012-05-10 18:40:00;1031.9;7.17
2012-05-10 18:50:00;1031.7;7.34
2012-05-10 19:00:00;1031.8;7.17
2012-05-10 19:10:00;1032.1;7.14
2012-05-10 19:20:00;1031.8;7.14
2012-05-10 19:30:00;1032.2;7.12
2012-05-10 19:40:00;1032.1;7.08
2012-05-10 19:50:00;1032.1;6.94
2012-05-10 20:00:00;1032.2;6.77
2012-05-10 20:10:00;1032.1;6.62
2012-05-10 20:20:00;1032.0;6.19
2012-05-10 20:30:00;1032.2;5.72
2012-05-10 20:40:00;1032.4;5.24
2012-05-10 20:50:00;1032.4;4.90
2012-05-10 21:00:00;1032.4;4.67
2012-05-10 21:10:00;1033.0;4.46
2012-05-10 21:20:00;1032.9;4.32
2012-05-10 21:30:00;1032.8;4.18
2012-05-10 21:40:00;1033.2;4.00
2012-05-10 21:50:00;1033.1;3.83
2012-05-10 22:00:00;1032.9;3.66
2012-05-10 22:10:00;1033.1;3.51
2012-05-10 22:20:00;1033.1;3.48
2012-05-10 22:30:00;1032.9;3.36
2012-05-10 22:40:00;1033.2;3.28
2012-05-10 22:50:00;1032.8;3.18
2012-05-10 23:00:00;1032.7;3.05
2012-05-10 23:10:00;1033.0;3.03
2012-05-10 23:20:00;1033.1;2.96
2012-05-10 23:30:00;1032.9;2.92
2012-05-10 23:40:00;1032.9;2.90
2012-05-10 23:50:00;1033.0;2.88
2012-05-11 00:00:00;1032.9;2.80
2012-05-11 00:10:00;1032.9;2.77
2012-05-11 00:20:00;1033.2;2.75
2012-05-11 00:30:00;1032.8;2.64
2012-05-11 00:40:00;1033.0;2.60
2012-05-11 00:50:00;1033.0;2.48
2012-05-11 01:00:00;1033.2;2.31
2012-05-11 01:10:00;1033.1;2.13
2012-05-11 01:20:00;1033.2;1.96
2012-05-11 01:30:00;1033.0;1.76
2012-05-11 01:40:00;1033.2;1.58
2012-05-11 01:50:00;1033.1;1.38
2012-05-11 02:00:00;1033.4;1.26
2012-05-11 02:10:00;1033.3;1.13
2012-05-11 02:20:00;1033.5;1.12
2012-05-11 02:30:00;1033.0;1.12
2012-05-11 02:40:00;1033.0;1.13
2012-05-11 02:50:00;1033.0;1.04
2012-05-11 03:00:00;1033.1;1.06
2012-05-11 03:10:00;1033.2;1.08
2012-05-11 03:20:00;1033.4;1.07
2012-05-11 03:30:00;1033.1;1.00
2012-05-11 03:40:00;1033.2;0.97
2012-05-11 03:50:00;1033.0;1.02
2012-05-11 04:00:00;1033.1;1.06
2012-05-11 04:10:00;1033.3;1.06
2012-05-11 04:20:00;1033.0;1.16
2012-05-11 04:30:00;1033.0;1.21
2012-05-11 04:40:00;1033.1;1.35
2012-05-11 04:50:00;1033.0;1.49
2012-05-11 05:00:00;1033.1;1.67
2012-05-11 05:10:00;1032.8;1.88
2012-05-11 05:20:00;1032.9;2.06
2012-05-11 05:30:00;1033.0;2.28
2012-05-11 05:40:00;1033.1;2.36
2012-05-11 05:50:00;1033.0;2.52
2012-05-11 06:00:00;1033.2;2.69
2012-05-11 06:10:00;1032.6;2.87
2012-05-11 06:20:00;1033.1;3.04
2012-05-11 06:30:00;1033.0;3.25
2012-05-11 06:40:00;1033.1;3.50
2012-05-11 06:50:00;1032.9;3.67
2012-05-11 07:00:00;1033.3;3.88
2012-05-11 07:10:00;1033.3;4.36
2012-05-11 07:20:00;1033.2;4.47
2012-05-11 07:30:00;1032.9;4.34
2012-05-11 07:40:00;1033.2;4.28
2012-05-11 07:50:00;1033.1;4.29
2012-05-11 08:00:00;1033.1;4.28
2012-05-11 08:10:00;1033.2;4.26
2012-05-11 08:20:00;1033.1;4.26
2012-05-11 08:30:00;1033.1;4.18
2012-05-11 08:40:00;1033.1;4.12
2012-05-11 08:50:00;1033.1;4.24
2012-05-11 09:00:00;1033.5;4.43
2012-05-11 09:10:00;1033.5;4.85
2012-05-11 09:20:00;1033.3;5.05
2012-05-11 09:30:00;1033.1;5.21
2012-05-11 09:40:00;1033.6;5.19
2012-05-11 09:50:00;1033.3;5.18
2012-05-11 10:00:00;1033.3;5.02
2012-05-11 10:10:00;1033.4;5.00
2012-05-11 10:20:00;1033.4;5.01
2012-05-11 10:30:00;1033.1;4.99
2012-05-11 10:40:00;1033.2;4.90
2012-05-11 10:50:00;1033.0;4.83
2012-05-11 11:00:00;1033.1;4.80
2012-05-11 11:10:00;1032.9;4.80
2012-05-11 11:20:00;1033.0;4.82
2012-05-11 11:30:00;1032.9;4.87
2012-05-11 11:40:00;1033.0;5.00
2012-05-11 11:50:00;1032.9;5.04
2012-05-11 12:00:00;1032.8;5.00
2012-05-11 12:10:00;1032.8;5.10
2012-05-11 12:20:00;1032.9;5.20
2012-05-11 12:30:00;1032.9;5.40
2012-05-11 12:40:00;1032.8;5.59
2012-05-11 12:50:00;1033.1;5.75
2012-05-11 13:00:00;1033.0;5.89
2012-05-11 13:10:00;1033.1;6.24
2012-05-11 13:20:00;1033.1;6.58
2012-05-11 13:30:00;1033.0;6.88
2012-05-11 13:40:00;1033.4;7.11
2012-05-11 13:50:00;1033.1;7.18
2012-05-11 14:00:00;1033.1;7.08
2012-05-11 14:10:00;1033.1;6.99
2012-05-11 14:20:00;1033.4;6.76
2012-05-11 14:30:00;1032.7;6.41
2012-05-11 14:40:00;1033.1;6.04
2012-05-11 14:50:00;1033.3;5.74
2012-05-11 15:00:00;1033.3;5.64
2012-05-11 15:10:00;1033.4;5.52
2012-05-11 15:20:00;1033.0;5.51
2012-05-11 15:30:00;1033.2;5.52
2012-05-11 15:40:00;1033.4;5.59
2012-05-11 15:50:00;1033.6;5.74
2012-05-11 16:00:00;1033.7;5.89
2012-05-11 16:10:00;1033.8;6.02
2012-05-11 16:20:00;1033.6;6.06
2012-05-11 16:30:00;1033.7;6.04
2012-05-11 16:40:00;1034.0;6.02
2012-05-11 16:50:00;1034.0;6.06
2012-05-11 17:00:00;1034.1;6.15
2012-05-11 17:10:00;1034.1;6.11
2012-05-11 17:20:00;1034.3;5.94
2012-05-11 17:30:00;1034.3;5.74
2012-05-11 17:40:00;1034.3;5.63
2012-05-11 17:50:00;1034.4;5.46
2012-05-11 18:00:00;1034.6;5.22
2012-05-11 18:10:00;1034.8;4.96
2012-05-11 18:20:00;1034.9;4.63
2012-05-11 18:30:00;1034.9;4.36
2012-05-11 18:40:00;1035.1;4.06
2012-05-11 18:50:00;1035.4;3.88
2012-05-11 19:00:00;1035.0;3.72
2012-05-11 19:10:00;1035.3;3.59
2012-05-11 19:20:00;1035.2;3.50
2012-05-11 19:30:00;1035.4;3.33
2012-05-11 19:40:00;1035.3;3.18
2012-05-11 19:50:00;1035.7;3.00
2012-05-11 20:00:00;1035.8;2.84
2012-05-11 20:10:00;1035.8;2.62
2012-05-11 20:20:00;1035.9;2.34
2012-05-11 20:30:00;1036.1;2.14
2012-05-11 20:40:00;1036.2;2.05
2012-05-11 20:50:00;1036.4;1.94
2012-05-11 21:00:00;1036.5;1.80
2012-05-11 21:10:00;1036.5;1.72
2012-05-11 21:20:00;1036.8;1.64
2012-05-11 21:30:00;1036.9;1.64
2012-05-11 21:40:00;1036.9;1.61
2012-05-11 21:50:00;1036.9;1.62
2012-05-11 22:00:00;1036.9;1.55
2012-05-11 22:10:00;1037.2;1.49
2012-05-11 22:20:00;1036.9;1.49
2012-05-11 22:30:00;1036.9;1.37
2012-05-11 22:40:00;1037.1;1.32
2012-05-11 22:50:00;1037.0;1.28
2012-05-11 23:00:00;1037.0;1.26
2012-05-11 23:10:00;1037.0;1.20
2012-05-11 23:20:00;1037.0;1.20
2012-05-11 23:30:00;1037.2;1.20
2012-05-11 23:40:00;1037.2;1.20
2012-05-11 23:50:00;1037.3;1.18
2012-05-12 00:00:00;1037.1;1.17
2012-05-12 00:10:00;1037.4;1.07
2012-05-12 00:20:00;1037.5;0.98
2012-05-12 00:30:00;1037.2;0.86
2012-05-12 00:40:00;1037.3;0.81
2012-05-12 00:50:00;1037.1;0.72
2012-05-12 01:00:00;1037.3;0.69
2012-05-12 01:10:00;1037.6;0.70
2012-05-12 01:20:00;1037.8;0.69
2012-05-12 01:30:00;1037.4;0.70
2012-05-12 01:40:00;1037.6;0.66
2012-05-12 01:50:00;1037.6;0.60
2012-05-12 02:00:00;1037.6;0.58
2012-05-12 02:10:00;1038.0;0.60
2012-05-12 02:20:00;1037.9;0.59
2012-05-12 02:30:00;1038.0;0.62
2012-05-12 02:40:00;1037.9;0.63
2012-05-12 02:50:00;1038.0;0.64
2012-05-12 03:00:00;1038.0;0.66
2012-05-12 03:10:00;1038.2;0.65
2012-05-12 03:20:00;1038.2;0.63
2012-05-12 03:30:00;1038.3;0.56
2012-05-12 03:40:00;1038.2;0.51
2012-05-12 03:50:00;1038.2;0.52
2012-05-12 04:00:00;1038.6;0.52
2012-05-12 04:10:00;1038.4;0.49
2012-05-12 04:20:00;1038.5;0.48
2012-05-12 04:30:00;1038.4;0.45
2012-05-12 04:40:00;1038.7;0.43
2012-05-12 04:50:00;1038.7;0.47
2012-05-12 05:00:00;1038.6;0.51
2012-05-12 05:10:00;1038.6;0.54
2012-05-12 05:20:00;1038.7;0.54
2012-05-12 05:30:00;1039.2;0.56
2012-05-12 05:40:00;1039.0;0.56
2012-05-12 05:50:00;1039.1;0.56
2012-05-12 06:00:00;1039.1;0.58
2012-05-12 06:10:00;1039.1;0.59
2012-05-12 06:20:00;1039.1;0.61
2012-05-12 06:30:00;1039.1;0.62
2012-05-12 06:40:00;1039.1;0.63
2012-05-12 06:50:00;1039.0;0.66
2012-05-12 07:00:00;1039.2;0.68
2012-05-12 07:10:00;1039.3;0.69
2012-05-12 07:20:00;1039.3;0.72
2012-05-12 07:30:00;1039.3;0.72
2012-05-12 07:40:00;1039.4;0.72
2012-05-12 07:50:00;1039.6;0.77
2012-05-12 08:00:00;1039.4;0.86
2012-05-12 08:10:00;1040.0;1.02
2012-05-12 08:20:00;1039.8;1.09
2012-05-12 08:30:00;1040.1;1.24
2012-05-12 08:40:00;1040.0;1.30
2012-05-12 08:50:00;1039.8;1.32
2012-05-12 09:00:00;1039.9;1.36
2012-05-12 09:10:00;1039.9;1.39
2012-05-12 09:20:00;1040.0;1.36
2012-05-12 09:30:00;1039.9;1.41
2012-05-12 09:40:00;1040.0;1.42
2012-05-12 09:50:00;1040.1;1.46
2012-05-12 10:00:00;1040.4;1.47
2012-05-12 10:10:00;1040.3;1.62
2012-05-12 10:20:00;1040.4;1.68
2012-05-12 10:30:00;1040.4;1.88
2012-05-12 10:40:00;1040.5;2.05
2012-05-12 10:50:00;1040.8;2.26
2012-05-12 11:00:00;1040.6;2.39
2012-05-12 11:10:00;1040.6;2.51
2012-05-12 11:20:00;1040.7;2.64
2012-05-12 11:30:00;1040.9;2.72
2012-05-12 11:40:00;1040.7;2.79
2012-05-12 11:50:00;1040.7;2.86
2012-05-12 12:00:00;1040.8;2.83
2012-05-12 12:10:00;1040.9;2.80
2012-05-12 12:20:00;1041.5;2.74
2012-05-12 12:30:00;1041.1;2.74
2012-05-12 12:40:00;1041.1;2.65
2012-05-12 12:50:00;1041.1;2.66
2012-05-12 13:00:00;1041.2;2.60
2012-05-12 13:10:00;1041.2;2.60
2012-05-12 13:20:00;1041.2;2.50
2012-05-12 13:30:00;1041.2;2.45
2012-05-12 13:40:00;1041.4;2.43
2012-05-12 13:50:00;1041.6;2.42
2012-05-12 14:00:00;1041.7;2.39
2012-05-12 14:10:00;1041.9;2.25
2012-05-12 14:20:00;1042.0;2.03
2012-05-12 14:30:00;1042.1;1.84
2012-05-12 14:40:00;1042.0;1.70
2012-05-12 14:50:00;1042.4;1.80
2012-05-12 15:00:00;1042.3;1.93
2012-05-12 15:10:00;1042.7;2.05
2012-05-12 15:20:00;1042.6;2.08
2012-05-12 15:30:00;1043.0;2.10
2012-05-12 15:40:00;1042.9;2.08
2012-05-12 15:50:00;1043.1;2.04
2012-05-12 16:00:00;1043.4;1.96
2012-05-12 16:10:00;1043.3;2.00
2012-05-12 16:20:00;1043.5;2.08
2012-05-12 16:30:00;1043.5;2.08
2012-05-12 16:40:00;1043.8;2.08
2012-05-12 16:50:00;1044.0;2.14
2012-05-12 17:00:00;1044.2;2.22
2012-05-12 17:10:00;1044.5;2.17
2012-05-12 17:20:00;1044.6;2.11
2012-05-12 17:30:00;1044.4;2.09
2012-05-12 17:40:00;1044.7;2.09
2012-05-12 17:50:00;1045.0;2.10
2012-05-12 18:00:00;1044.9;2.09
2012-05-12 18:10:00;1045.1;2.08
2012-05-12 18:20:00;1045.4;1.91
2012-05-12 18:30:00;1044.9;1.75
2012-05-12 18:40:00;1045.4;1.58
2012-05-12 18:50:00;1045.6;1.44
2012-05-12 19:00:00;1045.8;1.36
2012-05-12 19:10:00;1046.2;1.22
2012-05-12 19:20:00;1046.0;1.18
2012-05-12 19:30:00;1046.6;1.13
2012-05-12 19:40:00;1046.4;1.06
2012-05-12 19:50:00;1046.9;1.03
2012-05-12 20:00:00;1046.7;0.87
2012-05-12 20:10:00;1046.9;0.84
2012-05-12 20:20:00;1047.3;0.71
2012-05-12 20:30:00;1047.4;0.68
2012-05-12 20:40:00;1047.6;0.56
2012-05-12 20:50:00;1047.9;0.52
2012-05-12 21:00:00;1048.1;0.50
2012-05-12 21:10:00;1048.0;0.40
2012-05-12 21:20:00;1048.4;0.38
2012-05-12 21:30:00;1048.2;0.37
2012-05-12 21:40:00;1048.3;0.35
2012-05-12 21:50:00;1048.4;0.33
2012-05-12 22:00:00;1048.5;0.30
2012-05-12 22:10:00;1048.7;0.26
2012-05-12 22:20:00;1048.7;0.26
2012-05-12 22:30:00;1048.8;0.25
2012-05-12 22:40:00;1048.8;0.25
2012-05-12 22:50:00;1049.1;0.24
2012-05-12 23:00:00;1049.0;0.24
2012-05-12 23:10:00;1049.1;0.24
2012-05-12 23:20:00;1049.1;0.25
2012-05-12 23:30:00;1049.2;0.26
2012-05-12 23:40:00;1049.2;0.25
2012-05-12 23:50:00;1049.5;0.26
2012-05-13 00:00:00;1049.3;0.27
2012-05-13 00:10:00;1049.6;0.27
2012-05-13 00:20:00;1049.3;0.25
2012-05-13 00:30:00;1049.6;0.25
2012-05-13 00:40:00;1049.6;0.28
2012-05-13 00:50:00;1049.9;0.28
2012-05-13 01:00:00;1049.7;0.28
2012-05-13 01:10:00;1050.0;0.28
2012-05-13 01:20:00;1050.1;0.28
2012-05-13 01:30:00;1050.1;0.28
2012-05-13 01:40:00;1050.0;0.20
2012-05-13 01:50:00;1050.1;0.16
2012-05-13 02:00:00;1050.5;0.16
2012-05-13 02:10:00;1050.6;0.14
2012-05-13 02:20:00;1050.6;0.16
2012-05-13 02:30:00;1050.7;0.13
2012-05-13 02:40:00;1050.6;0.07
2012-05-13 02:50:00;1050.9;0.00
2012-05-13 03:00:00;1051.1;-0.03
2012-05-13 03:10:00;1050.8;-0.06
2012-05-13 03:20:00;1051.0;-0.06
2012-05-13 03:30:00;1051.2;-0.16
2012-05-13 03:40:00;1051.3;-0.19
2012-05-13 03:50:00;1051.4;-0.22
2012-05-13 04:00:00;1051.4;-0.21
2012-05-13 04:10:00;1051.4;-0.25
2012-05-13 04:20:00;1051.4;-0.28
2012-05-13 04:30:00;1051.4;-0.28
2012-05-13 04:40:00;1051.1;-0.28
2012-05-13 04:50:00;1051.7;-0.18
2012-05-13 05:00:00;1051.2;-0.16
2012-05-13 05:10:00;1051.2;-0.14
2012-05-13 05:20:00;1051.1;-0.03
2012-05-13 05:30:00;1051.4;0.06
2012-05-13 05:40:00;1051.3;0.16
2012-05-13 05:50:00;1051.5;0.27
2012-05-13 06:00:00;1051.6;0.39
2012-05-13 06:10:00;1051.4;0.54
2012-05-13 06:20:00;1051.1;0.68
2012-05-13 06:30:00;1051.4;0.87
2012-05-13 06:40:00;1051.3;1.04
2012-05-13 06:50:00;1051.5;1.25
2012-05-13 07:00:00;1051.1;1.61
2012-05-13 07:10:00;1051.4;2.16
2012-05-13 07:20:00;1051.4;2.51
2012-05-13 07:30:00;1051.4;2.76
2012-05-13 07:40:00;1051.6;3.68
2012-05-13 07:50:00;1052.0;4.75
2012-05-13 08:00:00;1051.9;4.93
2012-05-13 08:10:00;1052.0;5.22
2012-05-13 08:20:00;1052.2;5.68
2012-05-13 08:30:00;1052.1;5.98
2012-05-13 08:40:00;1052.1;6.15
2012-05-13 08:50:00;1052.1;6.32
2012-05-13 09:00:00;1052.0;6.40
2012-05-13 09:10:00;1052.0;6.39
2012-05-13 09:20:00;1051.9;6.50
2012-05-13 09:30:00;1052.0;6.50
2012-05-13 09:40:00;1051.8;6.50
2012-05-13 09:50:00;1051.6;6.53
2012-05-13 10:00:00;1051.4;6.67
2012-05-13 10:10:00;1051.7;6.84
2012-05-13 10:20:00;1051.6;6.94
2012-05-13 10:30:00;1051.5;7.10
2012-05-13 10:40:00;1051.2;7.14
2012-05-13 10:50:00;1051.3;7.28
2012-05-13 11:00:00;1051.1;7.28
2012-05-13 11:10:00;1050.9;7.31
2012-05-13 11:20:00;1050.8;7.23
2012-05-13 11:30:00;1050.9;7.08
2012-05-13 11:40:00;1050.4;7.04
2012-05-13 11:50:00;1050.4;6.96
2012-05-13 12:00:00;1050.4;6.96
2012-05-13 12:10:00;1050.1;6.96
2012-05-13 12:20:00;1050.1;6.94
2012-05-13 12:30:00;1049.8;7.08
2012-05-13 12:40:00;1050.0;7.20
2012-05-13 12:50:00;1049.8;7.42
2012-05-13 13:00:00;1049.6;7.60
2012-05-13 13:10:00;1049.6;7.78
2012-05-13 13:20:00;1049.6;7.99
2012-05-13 13:30:00;1049.6;8.13
2012-05-13 13:40:00;1049.6;8.34
2012-05-13 13:50:00;1049.7;8.68
2012-05-13 14:00:00;1049.5;8.95
2012-05-13 14:10:00;1049.4;9.20
2012-05-13 14:20:00;1049.6;9.46
2012-05-13 14:30:00;1049.5;9.69
2012-05-13 14:40:00;1049.7;9.88
2012-05-13 14:50:00;1049.6;10.16
2012-05-13 15:00:00;1049.4;10.43
2012-05-13 15:10:00;1049.7;10.69
2012-05-13 15:20:00;1049.8;10.96
2012-05-13 15:30:00;1049.5;11.20
2012-05-13 15:40:00;1049.7;11.42
2012-05-13 15:50:00;1049.7;11.58
2012-05-13 16:00:00;1049.4;11.73
2012-05-13 16:10:00;1049.2;11.84
2012-05-13 16:20:00;1049.3;11.98
2012-05-13 16:30:00;1048.9;12.10
2012-05-13 16:40:00;1048.8;12.24
2012-05-13 16:50:00;1049.0;12.20
2012-05-13 17:00:00;1048.7;12.08
2012-05-13 17:10:00;1048.8;11.98
2012-05-13 17:20:00;1048.4;11.92
2012-05-13 17:30:00;1048.2;11.78
2012-05-13 17:40:00;1048.1;11.64
2012-05-13 17:50:00;1047.8;11.43
2012-05-13 18:00:00;1047.6;11.30
2012-05-13 18:10:00;1047.6;11.12
2012-05-13 18:20:00;1047.5;11.04
2012-05-13 18:30:00;1047.2;11.00
2012-05-13 18:40:00;1047.3;10.84
2012-05-13 18:50:00;1046.6;10.71
2012-05-13 19:00:00;1046.8;10.53
2012-05-13 19:10:00;1046.7;10.33
2012-05-13 19:20:00;1046.5;10.15
2012-05-13 19:30:00;1046.5;9.90
2012-05-13 19:40:00;1046.2;9.59
2012-05-13 19:50:00;1046.3;9.32
2012-05-13 20:00:00;1046.1;8.98
2012-05-13 20:10:00;1046.0;8.59
2012-05-13 20:20:00;1045.5;8.08
2012-05-13 20:30:00;1045.7;7.42
2012-05-13 20:40:00;1045.6;6.74
2012-05-13 20:50:00;1045.8;6.13
2012-05-13 21:00:00;1045.3;5.60
2012-05-13 21:10:00;1045.3;5.12
2012-05-13 21:20:00;1045.3;4.61
2012-05-13 21:30:00;1045.1;4.22
2012-05-13 21:40:00;1045.3;3.78
2012-05-13 21:50:00;1045.4;3.46
2012-05-13 22:00:00;1045.1;3.13
2012-05-13 22:10:00;1045.3;2.88
2012-05-13 22:20:00;1045.1;2.61
2012-05-13 22:30:00;1045.1;2.32
2012-05-13 22:40:00;1044.9;2.08
2012-05-13 22:50:00;1044.8;1.80
2012-05-13 23:00:00;1044.9;1.62
2012-05-13 23:10:00;1044.6;1.39
2012-05-13 23:20:00;1044.7;1.15
